"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4g",0,"M4/4","C:",1,"^5","4","g",FALSE,"[g]",NA,67
2,"2cc/",1,"M4/4","C:",1,"^1","2","cc",FALSE,"+P4",4,72
3,"4dd/",1,"M4/4","C:",1,"^2","4","dd",FALSE,"+M2",2,74
4,"4dd/",1,"M4/4","C:",1,"2","4","dd",FALSE,"P1",1,74
5,"2ee",2,"M4/4","C:",1,"^3","2","ee",FALSE,"+M2",2,76
6,"4r}",2,"M4/4","C:",1,NA,"4",NA,FALSE,NA,NA,NA
7,"{4ee",2,"M4/4","C:",2,"3","4","ee",FALSE,"[ee]",NA,76
8,"2ff",3,"M4/4","C:",2,"^4","2","ff",FALSE,"+m2",2,77
9,"2ee",3,"M4/4","C:",2,"v3","2","ee",TRUE,"-m2",2,76
10,"2ee",4,"M4/4","C:",2,"3","2","ee",FALSE,"P1",1,76
11,"4dd}",4,"M4/4","C:",2,"v2","4","dd",TRUE,"-M2",2,74
12,"{4dd",4,"M4/4","C:",3,"2","4","dd",FALSE,"P1",1,74
13,"(2dd",5,"M4/4","C:",3,"2","2","dd",FALSE,"P1",1,74
14,"4ee)",5,"M4/4","C:",3,"^3","4","ee",FALSE,"+M2",2,76
15,"4ff",5,"M4/4","C:",3,"^4","4","ff",FALSE,"+m2",2,77
16,"4gg",6,"M4/4","C:",3,"^5","4","gg",FALSE,"+M2",2,79
17,"4gg}",6,"M4/4","C:",3,"5","4","gg",FALSE,"P1",1,79
18,"{8ggL",6,"M4/4","C:",4,"5","8","gg",FALSE,"P1",1,79
19,"8ffJ",6,"M4/4","C:",4,"v4","8","ff",TRUE,"-M2",2,77
20,"8eeL",6,"M4/4","C:",4,"v3","8","ee",TRUE,"-m2",2,76
21,"8ddJ",6,"M4/4","C:",4,"v2","8","dd",TRUE,"-M2",2,74
22,"2cc/",7,"M4/4","C:",4,"v1","2","cc",TRUE,"-M2",2,72
23,"2b/",7,"M4/4","C:",4,"v7","2","b",TRUE,"-m2",2,71
24,"2cc/",8,"M4/4","C:",4,"^1","2","cc",FALSE,"+m2",2,72
25,"4r}",8,"M4/4","C:",4,NA,"4",NA,FALSE,NA,NA,NA
