"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4b-/",0,"M4/4","E-:",1,"^7-","4","b-",TRUE,"[b-]",NA,70
2,"4b-/",0,"M4/4","E-:",1,"7-","4","b-",FALSE,"P1",1,70
3,"2ee-/",1,"M4/4","E-:",1,"^3-","2","ee-",FALSE,"+P4",4,75
4,"4ee-/",1,"M4/4","E-:",1,"3-","4","ee-",FALSE,"P1",1,75
5,"4ee-/",1,"M4/4","E-:",1,"3-","4","ee-",FALSE,"P1",1,75
6,"2ee-/",2,"M4/4","E-:",1,"3-","2","ee-",FALSE,"P1",1,75
7,"4dd/",2,"M4/4","E-:",1,"v2","4","dd",TRUE,"-m2",2,74
8,"4cc/",2,"M4/4","E-:",1,"v1","4","cc",TRUE,"-M2",2,72
9,"2.b-/",3,"M4/4","E-:",1,"v7-","2.","b-",TRUE,"-M2",2,70
10,"4a-/",3,"M4/4","E-:",1,"v6-","4","a-",TRUE,"-M2",2,68
11,"2b-/",4,"M4/4","E-:",1,"^7-","2","b-",FALSE,"+M2",2,70
12,"4r}",4,"M4/4","E-:",1,NA,"4",NA,FALSE,NA,NA,NA
13,"{4b-/",4,"M4/4","E-:",2,"7-","4","b-",TRUE,"[b-]",NA,70
14,"2a-",5,"M4/4","E-:",2,"v6-","2","a-",TRUE,"-M2",2,68
15,"2g",5,"M4/4","E-:",2,"v5","2","g",TRUE,"-m2",2,67
16,"2f",6,"M4/4","E-:",2,"v4","2","f",TRUE,"-M2",2,65
17,"4f",6,"M4/4","E-:",2,"4","4","f",FALSE,"P1",1,65
18,"4f",6,"M4/4","E-:",2,"4","4","f",FALSE,"P1",1,65
19,"1f",7,"M4/4","E-:",2,"4","1","f",FALSE,"P1",1,65
20,"2f",8,"M4/4","E-:",2,"4","2","f",FALSE,"P1",1,65
21,"4r}",8,"M4/4","E-:",2,NA,"4",NA,FALSE,NA,NA,NA
22,"{4gg",8,"M4/4","E-:",3,"^^5","4","gg",FALSE,"[gg]",NA,79
23,"2gg",9,"M4/4","E-:",3,"5","2","gg",FALSE,"P1",1,79
24,"4ee-",9,"M4/4","E-:",3,"v3-","4","ee-",TRUE,"-M3",3,75
25,"4ff",9,"M4/4","E-:",3,"^4","4","ff",FALSE,"+M2",2,77
26,"2gg",10,"M4/4","E-:",3,"^5","2","gg",FALSE,"+M2",2,79
27,"4ff",10,"M4/4","E-:",3,"v4","4","ff",TRUE,"-M2",2,77
28,"4ee-",10,"M4/4","E-:",3,"v3-","4","ee-",TRUE,"-M2",2,75
29,"(2ee-",11,"M4/4","E-:",3,"3-","2","ee-",FALSE,"P1",1,75
30,"4ff)",11,"M4/4","E-:",3,"^4","4","ff",FALSE,"+M2",2,77
31,"4ee-",11,"M4/4","E-:",3,"v3-","4","ee-",TRUE,"-M2",2,75
32,"2ee-",12,"M4/4","E-:",3,"3-","2","ee-",FALSE,"P1",1,75
33,"4r}",12,"M4/4","E-:",3,NA,"4",NA,FALSE,NA,NA,NA
34,"{4ee-",12,"M4/4","E-:",4,"3-","4","ee-",TRUE,"[ee-]",NA,75
35,"2ff",13,"M4/4","E-:",4,"^4","2","ff",FALSE,"+M2",2,77
36,"4b-/",13,"M4/4","E-:",4,"v7-","4","b-",TRUE,"-P5",5,70
37,"4b-/",13,"M4/4","E-:",4,"7-","4","b-",FALSE,"P1",1,70
38,"2ee-/",14,"M4/4","E-:",4,"^3-","2","ee-",FALSE,"+P4",4,75
39,"4cc/",14,"M4/4","E-:",4,"v1","4","cc",TRUE,"-m3",3,72
40,"4a-",14,"M4/4","E-:",4,"v6-","4","a-",TRUE,"-M3",3,68
41,"1dd-",15,"M4/4","E-:",4,"^2-","1","dd-",FALSE,"+P4",4,73
42,"2cc}",16,"M4/4","E-:",4,"v1","2","cc",TRUE,"-m2",2,72
43,"{4cc/",16,"M4/4","E-:",5,"1","4","cc",FALSE,"P1",1,72
44,"4cc/",16,"M4/4","E-:",5,"1","4","cc",FALSE,"P1",1,72
45,"2b/",17,"M4/4","E-:",5,"v7","2","b",TRUE,"-m2",2,71
46,"4b/",17,"M4/4","E-:",5,"7","4","b",FALSE,"P1",1,71
47,"4a-/",17,"M4/4","E-:",5,"v6-","4","a-",TRUE,"-A2",2,68
48,"2cc/",18,"M4/4","E-:",5,"^1","2","cc",FALSE,"+M3",3,72
49,"4cc/",18,"M4/4","E-:",5,"1","4","cc",FALSE,"P1",1,72
50,"4cc/",18,"M4/4","E-:",5,"1","4","cc",FALSE,"P1",1,72
51,"2dd/",19,"M4/4","E-:",5,"^2","2","dd",FALSE,"+M2",2,74
52,"2dd/",19,"M4/4","E-:",5,"2","2","dd",FALSE,"P1",1,74
53,"2ee-/}",20,"M4/4","E-:",5,"^3-","2","ee-",FALSE,"+m2",2,75
54,"{4ee-/",20,"M4/4","E-:",6,"3-","4","ee-",FALSE,"P1",1,75
55,"4ee-/",20,"M4/4","E-:",6,"3-","4","ee-",FALSE,"P1",1,75
56,"2ee-/",21,"M4/4","E-:",6,"3-","2","ee-",FALSE,"P1",1,75
57,"4ee-/",21,"M4/4","E-:",6,"3-","4","ee-",FALSE,"P1",1,75
58,"4ee-/",21,"M4/4","E-:",6,"3-","4","ee-",FALSE,"P1",1,75
59,"2ee-/",22,"M4/4","E-:",6,"3-","2","ee-",FALSE,"P1",1,75
60,"4ee-/",22,"M4/4","E-:",6,"3-","4","ee-",FALSE,"P1",1,75
61,"4cc/",22,"M4/4","E-:",6,"v1","4","cc",TRUE,"-m3",3,72
62,"1b-",23,"M4/4","E-:",6,"v7-","1","b-",TRUE,"-M2",2,70
63,"2b-/",24,"M4/4","E-:",6,"7-","2","b-",FALSE,"P1",1,70
64,"2b-/",24,"M4/4","E-:",6,"7-","2","b-",FALSE,"P1",1,70
65,"1b-}",25,"M4/4","E-:",6,"7-","1","b-",FALSE,"P1",1,70
