"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4d",1,"M4/4","G:",1,"^2","4","d",FALSE,"[d]",NA,62
2,"4g",1,"M4/4","G:",1,"^5","4","g",FALSE,"+P4",4,67
3,"4.b/",1,"M4/4","G:",1,"^7","4.","b",FALSE,"+M3",3,71
4,"8b/",1,"M4/4","G:",1,"7","8","b",FALSE,"P1",1,71
5,"8a",2,"M4/4","G:",1,"v6","8","a",TRUE,"-M2",2,69
6,"8g",2,"M4/4","G:",1,"v5","8","g",TRUE,"-M2",2,67
7,"8a",2,"M4/4","G:",1,"^6","8","a",FALSE,"+M2",2,69
8,"8b/",2,"M4/4","G:",1,"^7","8","b",FALSE,"+M2",2,71
9,"4g",2,"M4/4","G:",1,"v5","4","g",TRUE,"-M3",3,67
10,"8d",2,"M4/4","G:",1,"v2","8","d",TRUE,"-P4",4,62
11,"8r}",2,"M4/4","G:",1,NA,"8",NA,FALSE,NA,NA,NA
12,"{4d",3,"M4/4","G:",2,"2","4","d",FALSE,"[d]",NA,62
13,"4g",3,"M4/4","G:",2,"^5","4","g",FALSE,"+P4",4,67
14,"4.b/",3,"M4/4","G:",2,"^7","4.","b",FALSE,"+M3",3,71
15,"8b/",3,"M4/4","G:",2,"7","8","b",FALSE,"P1",1,71
16,"8a",4,"M4/4","G:",2,"v6","8","a",TRUE,"-M2",2,69
17,"8g",4,"M4/4","G:",2,"v5","8","g",TRUE,"-M2",2,67
18,"8a",4,"M4/4","G:",2,"^6","8","a",FALSE,"+M2",2,69
19,"8b/",4,"M4/4","G:",2,"^7","8","b",FALSE,"+M2",2,71
20,"4.g",4,"M4/4","G:",2,"v5","4.","g",TRUE,"-M3",3,67
21,"8r}",4,"M4/4","G:",2,NA,"8",NA,FALSE,NA,NA,NA
22,"{4e",5,"M4/4","G:",3,"v3","4","e",FALSE,"[e]",NA,64
23,"4cc/",5,"M4/4","G:",3,"^1","4","cc",FALSE,"+m6",6,72
24,"4.ee",5,"M4/4","G:",3,"^3","4.","ee",FALSE,"+M3",3,76
25,"8ee",5,"M4/4","G:",3,"3","8","ee",FALSE,"P1",1,76
26,"4b/",6,"M4/4","G:",3,"v7","4","b",TRUE,"-P4",4,71
27,"4b/",6,"M4/4","G:",3,"7","4","b",FALSE,"P1",1,71
28,"2dd}",6,"M4/4","G:",3,"^2","2","dd",FALSE,"+m3",3,74
29,"{4a",7,"M4/4","G:",4,"v6","4","a",TRUE,"-P4",4,69
30,"4a",7,"M4/4","G:",4,"6","4","a",FALSE,"P1",1,69
31,"4.cc",7,"M4/4","G:",4,"^1","4.","cc",FALSE,"+m3",3,72
32,"8a",7,"M4/4","G:",4,"v6","8","a",TRUE,"-m3",3,69
33,"4f#",8,"M4/4","G:",4,"v4+","4","f#",TRUE,"-m3",3,66
34,"4f#",8,"M4/4","G:",4,"4+","4","f#",FALSE,"P1",1,66
35,"4.g",8,"M4/4","G:",4,"^5","4.","g",FALSE,"+m2",2,67
36,"8r}",8,"M4/4","G:",4,NA,"8",NA,FALSE,NA,NA,NA
37,"{4e",9,"M4/4","G:",5,"v3","4","e",FALSE,"[e]",NA,64
38,"4cc/",9,"M4/4","G:",5,"^1","4","cc",FALSE,"+m6",6,72
39,"4.ee",9,"M4/4","G:",5,"^3","4.","ee",FALSE,"+M3",3,76
40,"8ee",9,"M4/4","G:",5,"3","8","ee",FALSE,"P1",1,76
41,"4b/",10,"M4/4","G:",5,"v7","4","b",TRUE,"-P4",4,71
42,"4b/",10,"M4/4","G:",5,"7","4","b",FALSE,"P1",1,71
43,"2dd}",10,"M4/4","G:",5,"^2","2","dd",FALSE,"+m3",3,74
44,"{4a",11,"M4/4","G:",6,"v6","4","a",TRUE,"-P4",4,69
45,"4a",11,"M4/4","G:",6,"6","4","a",FALSE,"P1",1,69
46,"4.cc",11,"M4/4","G:",6,"^1","4.","cc",FALSE,"+m3",3,72
47,"8a",11,"M4/4","G:",6,"v6","8","a",TRUE,"-m3",3,69
48,"4f#",12,"M4/4","G:",6,"v4+","4","f#",TRUE,"-m3",3,66
49,"4f#",12,"M4/4","G:",6,"4+","4","f#",FALSE,"P1",1,66
50,"4.g",12,"M4/4","G:",6,"^5","4.","g",FALSE,"+m2",2,67
51,"8r}",12,"M4/4","G:",6,NA,"8",NA,FALSE,NA,NA,NA
