"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4ee",1,"M3/4","A:",1,"^^3","4","ee",FALSE,"[ee]",NA,76
2,"4ee",1,"M3/4","A:",1,"3","4","ee",FALSE,"P1",1,76
3,"4b/",1,"M3/4","A:",1,"v7","4","b",TRUE,"-P4",4,71
4,"4cc#/",2,"M3/4","A:",1,"^1+","4","cc#",FALSE,"+M2",2,73
5,"4cc#/",2,"M3/4","A:",1,"1+","4","cc#",FALSE,"P1",1,73
6,"4b/",2,"M3/4","A:",1,"v7","4","b",TRUE,"-M2",2,71
7,"4a/",3,"M3/4","A:",1,"v6","4","a",TRUE,"-M2",2,69
8,"8aL",3,"M3/4","A:",1,"6","8","a",FALSE,"P1",1,69
9,"8bJ",3,"M3/4","A:",1,"^7","8","b",FALSE,"+M2",2,71
10,"4cc#/",3,"M3/4","A:",1,"^1+","4","cc#",FALSE,"+M2",2,73
11,"2b/",4,"M3/4","A:",1,"v7","2","b",TRUE,"-M2",2,71
12,"4r}",4,"M3/4","A:",1,NA,"4",NA,FALSE,NA,NA,NA
13,"{4ee",5,"M3/4","A:",2,"^3","4","ee",FALSE,"[ee]",NA,76
14,"4ee",5,"M3/4","A:",2,"3","4","ee",FALSE,"P1",1,76
15,"4b/",5,"M3/4","A:",2,"v7","4","b",TRUE,"-P4",4,71
16,"4cc#/",6,"M3/4","A:",2,"^1+","4","cc#",FALSE,"+M2",2,73
17,"4cc#/",6,"M3/4","A:",2,"1+","4","cc#",FALSE,"P1",1,73
18,"4b/",6,"M3/4","A:",2,"v7","4","b",TRUE,"-M2",2,71
19,"4a/",7,"M3/4","A:",2,"v6","4","a",TRUE,"-M2",2,69
20,"8aL",7,"M3/4","A:",2,"6","8","a",FALSE,"P1",1,69
21,"8bJ",7,"M3/4","A:",2,"^7","8","b",FALSE,"+M2",2,71
22,"4cc#/",7,"M3/4","A:",2,"^1+","4","cc#",FALSE,"+M2",2,73
23,"2b/",8,"M3/4","A:",2,"v7","2","b",TRUE,"-M2",2,71
24,"4r}",8,"M3/4","A:",2,NA,"4",NA,FALSE,NA,NA,NA
25,"{4cc#",9,"M3/4","A:",3,"^1+","4","cc#",FALSE,"[cc#]",NA,73
26,"4cc#",9,"M3/4","A:",3,"1+","4","cc#",FALSE,"P1",1,73
27,"4dd",9,"M3/4","A:",3,"^2","4","dd",FALSE,"+m2",2,74
28,"4ee",10,"M3/4","A:",3,"^3","4","ee",FALSE,"+M2",2,76
29,"4ee",10,"M3/4","A:",3,"3","4","ee",FALSE,"P1",1,76
30,"4dd",10,"M3/4","A:",3,"v2","4","dd",TRUE,"-M2",2,74
31,"4cc#",11,"M3/4","A:",3,"v1+","4","cc#",TRUE,"-m2",2,73
32,"8bL",11,"M3/4","A:",3,"v7","8","b",TRUE,"-M2",2,71
33,"8aJ",11,"M3/4","A:",3,"v6","8","a",TRUE,"-M2",2,69
34,"8b/L",11,"M3/4","A:",3,"^7","8","b",FALSE,"+M2",2,71
35,"8ccJ#",11,"M3/4","A:",3,"^1","8","cc",FALSE,"+m2",2,72
36,"2a",12,"M3/4","A:",3,"v6","2","a",TRUE,"-m3",3,69
37,"4r}",12,"M3/4","A:",3,NA,"4",NA,FALSE,NA,NA,NA
38,"{4cc#",13,"M3/4","A:",4,"^1+","4","cc#",FALSE,"[cc#]",NA,73
39,"4cc#",13,"M3/4","A:",4,"1+","4","cc#",FALSE,"P1",1,73
40,"4dd",13,"M3/4","A:",4,"^2","4","dd",FALSE,"+m2",2,74
41,"4ee",14,"M3/4","A:",4,"^3","4","ee",FALSE,"+M2",2,76
42,"4ee",14,"M3/4","A:",4,"3","4","ee",FALSE,"P1",1,76
43,"4dd",14,"M3/4","A:",4,"v2","4","dd",TRUE,"-M2",2,74
44,"4cc#",15,"M3/4","A:",4,"v1+","4","cc#",TRUE,"-m2",2,73
45,"8bL",15,"M3/4","A:",4,"v7","8","b",TRUE,"-M2",2,71
46,"8aJ",15,"M3/4","A:",4,"v6","8","a",TRUE,"-M2",2,69
47,"8b/L",15,"M3/4","A:",4,"^7","8","b",FALSE,"+M2",2,71
48,"8ccJ#",15,"M3/4","A:",4,"^1","8","cc",FALSE,"+m2",2,72
49,"2a",16,"M3/4","A:",4,"v6","2","a",TRUE,"-m3",3,69
50,"4r}",16,"M3/4","A:",4,NA,"4",NA,FALSE,NA,NA,NA
