"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8g",1,"M2/4","C:",1,"^5","8","g",FALSE,"[g]",NA,67
2,"8g",1,"M2/4","C:",1,"5","8","g",FALSE,"P1",1,67
3,"8cc",1,"M2/4","C:",1,"^1","8","cc",FALSE,"+P4",4,72
4,"8g",1,"M2/4","C:",1,"v5","8","g",TRUE,"-P4",4,67
5,"8e",2,"M2/4","C:",1,"v3","8","e",TRUE,"-m3",3,64
6,"8g",2,"M2/4","C:",1,"^5","8","g",FALSE,"+m3",3,67
7,"4c}",2,"M2/4","C:",1,"v1","4","c",TRUE,"-P5",5,60
8,"{8g",3,"M2/4","C:",2,"^5","8","g",FALSE,"+P5",5,67
9,"8cc/",3,"M2/4","C:",2,"^1","8","cc",FALSE,"+P4",4,72
10,"8cc/",3,"M2/4","C:",2,"1","8","cc",FALSE,"P1",1,72
11,"8ee",3,"M2/4","C:",2,"^3","8","ee",FALSE,"+M3",3,76
12,"8.dd/L",4,"M2/4","C:",2,"v2","8.","dd",TRUE,"-M2",2,74
13,"16bJ",4,"M2/4","C:",2,"v7","16","b",TRUE,"-m3",3,71
14,"8g",4,"M2/4","C:",2,"v5","8","g",TRUE,"-M3",3,67
15,"8r}",4,"M2/4","C:",2,NA,"8",NA,FALSE,NA,NA,NA
16,"{8g",5,"M2/4","C:",3,"5","8","g",FALSE,"[g]",NA,67
17,"8g",5,"M2/4","C:",3,"5","8","g",FALSE,"P1",1,67
18,"8cc",5,"M2/4","C:",3,"^1","8","cc",FALSE,"+P4",4,72
19,"8g",5,"M2/4","C:",3,"v5","8","g",TRUE,"-P4",4,67
20,"8e",6,"M2/4","C:",3,"v3","8","e",TRUE,"-m3",3,64
21,"8g",6,"M2/4","C:",3,"^5","8","g",FALSE,"+m3",3,67
22,"4c}",6,"M2/4","C:",3,"v1","4","c",TRUE,"-P5",5,60
23,"{8g",7,"M2/4","C:",4,"^5","8","g",FALSE,"+P5",5,67
24,"8cc/",7,"M2/4","C:",4,"^1","8","cc",FALSE,"+P4",4,72
25,"8cc/",7,"M2/4","C:",4,"1","8","cc",FALSE,"P1",1,72
26,"8ee",7,"M2/4","C:",4,"^3","8","ee",FALSE,"+M3",3,76
27,"8.dd/L",8,"M2/4","C:",4,"v2","8.","dd",TRUE,"-M2",2,74
28,"16bJ",8,"M2/4","C:",4,"v7","16","b",TRUE,"-m3",3,71
29,"8g",8,"M2/4","C:",4,"v5","8","g",TRUE,"-M3",3,67
30,"8r}",8,"M2/4","C:",4,NA,"8",NA,FALSE,NA,NA,NA
31,"{8ee",9,"M2/4","C:",5,"^3","8","ee",FALSE,"[ee]",NA,76
32,"8cc/",9,"M2/4","C:",5,"v1","8","cc",TRUE,"-M3",3,72
33,"8cc/",9,"M2/4","C:",5,"1","8","cc",FALSE,"P1",1,72
34,"16dd/L",9,"M2/4","C:",5,"^2","16","dd",FALSE,"+M2",2,74
35,"16eeJ",9,"M2/4","C:",5,"^3","16","ee",FALSE,"+M2",2,76
36,"8ff'",10,"M2/4","C:",5,"^4","8","ff",FALSE,"+m2",2,77
37,"8dd",10,"M2/4","C:",5,"v2","8","dd",TRUE,"-m3",3,74
38,"4dd}",10,"M2/4","C:",5,"2","4","dd",FALSE,"P1",1,74
39,"{8ee'",11,"M2/4","C:",6,"^3","8","ee",FALSE,"+M2",2,76
40,"8cc/",11,"M2/4","C:",6,"v1","8","cc",TRUE,"-M3",3,72
41,"8cc/",11,"M2/4","C:",6,"1","8","cc",FALSE,"P1",1,72
42,"16dd/L",11,"M2/4","C:",6,"^2","16","dd",FALSE,"+M2",2,74
43,"16eeJ",11,"M2/4","C:",6,"^3","16","ee",FALSE,"+M2",2,76
44,"8dd/",12,"M2/4","C:",6,"v2","8","dd",TRUE,"-M2",2,74
45,"8b/",12,"M2/4","C:",6,"v7","8","b",TRUE,"-m3",3,71
46,"4g}",12,"M2/4","C:",6,"v5","4","g",TRUE,"-M3",3,67
47,"{8.cc/",13,"M2/4","C:",7,"^1","8.","cc",FALSE,"+P4",4,72
48,"16b/",13,"M2/4","C:",7,"v7","16","b",TRUE,"-m2",2,71
49,"8cc/",13,"M2/4","C:",7,"^1","8","cc",FALSE,"+m2",2,72
50,"(16eL",13,"M2/4","C:",7,"v3","16","e",TRUE,"-m6",6,64
51,"16fJ)",13,"M2/4","C:",7,"^4","16","f",FALSE,"+m2",2,65
52,"4g",14,"M2/4","C:",7,"^5","4","g",FALSE,"+M2",2,67
53,"8c",14,"M2/4","C:",7,"v1","8","c",TRUE,"-P5",5,60
54,"8r;}",14,"M2/4","C:",7,NA,"8",NA,FALSE,NA,NA,NA
