"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8e",0,"M2/4","A:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"8.a",1,"M2/4","A:",1,"^6","8.","a",FALSE,"+P4",4,69
3,"16b/",1,"M2/4","A:",1,"^7","16","b",FALSE,"+M2",2,71
4,"8cc#",1,"M2/4","A:",1,"^1+","8","cc#",FALSE,"+M2",2,73
5,"8dd",1,"M2/4","A:",1,"^2","8","dd",FALSE,"+m2",2,74
6,"8ee",2,"M2/4","A:",1,"^3","8","ee",FALSE,"+M2",2,76
7,"8ee",2,"M2/4","A:",1,"3","8","ee",FALSE,"P1",1,76
8,"8dd",2,"M2/4","A:",1,"v2","8","dd",TRUE,"-M2",2,74
9,"8dd}",2,"M2/4","A:",1,"2","8","dd",FALSE,"P1",1,74
10,"{4cc#",3,"M2/4","A:",2,"v1+","4","cc#",TRUE,"-m2",2,73
11,"8b/",3,"M2/4","A:",2,"v7","8","b",TRUE,"-M2",2,71
12,"8b/",3,"M2/4","A:",2,"7","8","b",FALSE,"P1",1,71
13,"8cc#",4,"M2/4","A:",2,"^1+","8","cc#",FALSE,"+M2",2,73
14,"8cc#",4,"M2/4","A:",2,"1+","8","cc#",FALSE,"P1",1,73
15,"8dd",4,"M2/4","A:",2,"^2","8","dd",FALSE,"+m2",2,74
16,"8dd",4,"M2/4","A:",2,"2","8","dd",FALSE,"P1",1,74
17,"4cc#",5,"M2/4","A:",2,"v1+","4","cc#",TRUE,"-m2",2,73
18,"8r}",5,"M2/4","A:",2,NA,"8",NA,FALSE,NA,NA,NA
19,"{8e",5,"M2/4","A:",3,"v3","8","e",FALSE,"[e]",NA,64
20,"8.a",6,"M2/4","A:",3,"^6","8.","a",FALSE,"+P4",4,69
21,"16b/",6,"M2/4","A:",3,"^7","16","b",FALSE,"+M2",2,71
22,"8cc#",6,"M2/4","A:",3,"^1+","8","cc#",FALSE,"+M2",2,73
23,"8dd",6,"M2/4","A:",3,"^2","8","dd",FALSE,"+m2",2,74
24,"8ee",7,"M2/4","A:",3,"^3","8","ee",FALSE,"+M2",2,76
25,"8ee",7,"M2/4","A:",3,"3","8","ee",FALSE,"P1",1,76
26,"8dd",7,"M2/4","A:",3,"v2","8","dd",TRUE,"-M2",2,74
27,"8dd}",7,"M2/4","A:",3,"2","8","dd",FALSE,"P1",1,74
28,"{4cc#",8,"M2/4","A:",4,"v1+","4","cc#",TRUE,"-m2",2,73
29,"8b/",8,"M2/4","A:",4,"v7","8","b",TRUE,"-M2",2,71
30,"8b/",8,"M2/4","A:",4,"7","8","b",FALSE,"P1",1,71
31,"8cc#",9,"M2/4","A:",4,"^1+","8","cc#",FALSE,"+M2",2,73
32,"8cc#",9,"M2/4","A:",4,"1+","8","cc#",FALSE,"P1",1,73
33,"8dd",9,"M2/4","A:",4,"^2","8","dd",FALSE,"+m2",2,74
34,"8dd",9,"M2/4","A:",4,"2","8","dd",FALSE,"P1",1,74
35,"4cc#",10,"M2/4","A:",4,"v1+","4","cc#",TRUE,"-m2",2,73
36,"4r}",10,"M2/4","A:",4,NA,"4",NA,FALSE,NA,NA,NA
37,"{4b/^^",11,"M2/4","A:",5,"v7","4","b",FALSE,"[b]",NA,71
38,"8b/",11,"M2/4","A:",5,"7","8","b",FALSE,"P1",1,71
39,"8b/",11,"M2/4","A:",5,"7","8","b",FALSE,"P1",1,71
40,"8b/",12,"M2/4","A:",5,"7","8","b",FALSE,"P1",1,71
41,"8b/",12,"M2/4","A:",5,"7","8","b",FALSE,"P1",1,71
42,"8b/",12,"M2/4","A:",5,"7","8","b",FALSE,"P1",1,71
43,"8r}",12,"M2/4","A:",5,NA,"8",NA,FALSE,NA,NA,NA
44,"{4cc#/^^",13,"M2/4","A:",6,"^1+","4","cc#",FALSE,"[cc#]",NA,73
45,"8cc#/",13,"M2/4","A:",6,"1+","8","cc#",FALSE,"P1",1,73
46,"8cc#/",13,"M2/4","A:",6,"1+","8","cc#",FALSE,"P1",1,73
47,"8cc#/",14,"M2/4","A:",6,"1+","8","cc#",FALSE,"P1",1,73
48,"8cc#/",14,"M2/4","A:",6,"1+","8","cc#",FALSE,"P1",1,73
49,"8cc#/",14,"M2/4","A:",6,"1+","8","cc#",FALSE,"P1",1,73
50,"8r}",14,"M2/4","A:",6,NA,"8",NA,FALSE,NA,NA,NA
51,"{4ee/",15,"M2/4","A:",7,"^3","4","ee",FALSE,"[ee]",NA,76
52,"8cc#/",15,"M2/4","A:",7,"v1+","8","cc#",TRUE,"-m3",3,73
53,"8ee/",15,"M2/4","A:",7,"^3","8","ee",FALSE,"+m3",3,76
