"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8e",0,"M3/8","A:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"8a",1,"M3/8","A:",1,"^6","8","a",FALSE,"+P4",4,69
3,"8g#",1,"M3/8","A:",1,"v5+","8","g#",TRUE,"-m2",2,68
4,"8a",1,"M3/8","A:",1,"^6","8","a",FALSE,"+m2",2,69
5,"8b/",2,"M3/8","A:",1,"^7","8","b",FALSE,"+M2",2,71
6,"8a}",2,"M3/8","A:",1,"v6","8","a",TRUE,"-M2",2,69
7,"{8e",2,"M3/8","A:",2,"v3","8","e",TRUE,"-P4",4,64
8,"8cc#/",3,"M3/8","A:",2,"^1+","8","cc#",FALSE,"+M6",6,73
9,"8b/",3,"M3/8","A:",2,"v7","8","b",TRUE,"-M2",2,71
10,"8cc#/",3,"M3/8","A:",2,"^1+","8","cc#",FALSE,"+M2",2,73
11,"16eeqq",4,"M3/8","A:",2,"^3","1%0","ee",FALSE,"+m3",3,76
12,"8dd",4,"M3/8","A:",2,"v2","8","dd",TRUE,"-M2",2,74
13,"8cc#}",4,"M3/8","A:",2,"v1+","8","cc#",TRUE,"-m2",2,73
14,"{8cc#",4,"M3/8","A:",3,"1+","8","cc#",FALSE,"P1",1,73
15,"8ee",5,"M3/8","A:",3,"^3","8","ee",FALSE,"+m3",3,76
16,"8dd",5,"M3/8","A:",3,"v2","8","dd",TRUE,"-M2",2,74
17,"8cc#",5,"M3/8","A:",3,"v1+","8","cc#",TRUE,"-m2",2,73
18,"4b/",6,"M3/8","A:",3,"v7","4","b",TRUE,"-M2",2,71
19,"8cc#/",6,"M3/8","A:",3,"^1+","8","cc#",FALSE,"+M2",2,73
20,"4b/}",7,"M3/8","A:",3,"v7","4","b",TRUE,"-M2",2,71
21,"{8b/",7,"M3/8","A:",4,"7","8","b",FALSE,"P1",1,71
22,"8g#",8,"M3/8","A:",4,"v5+","8","g#",TRUE,"-m3",3,68
23,"8g#",8,"M3/8","A:",4,"5+","8","g#",FALSE,"P1",1,68
24,"8a",8,"M3/8","A:",4,"^6","8","a",FALSE,"+m2",2,69
25,"8cc#/",9,"M3/8","A:",4,"^1+","8","cc#",FALSE,"+M3",3,73
26,"8b/",9,"M3/8","A:",4,"v7","8","b",TRUE,"-M2",2,71
27,"16r}",9,"M3/8","A:",4,NA,"16",NA,FALSE,NA,NA,NA
28,"{16b/",9,"M3/8","A:",5,"7","16","b",FALSE,"[b]",NA,71
29,"8cc#/",10,"M3/8","A:",5,"^1+","8","cc#",FALSE,"+M2",2,73
30,"8cc#/",10,"M3/8","A:",5,"1+","8","cc#",FALSE,"P1",1,73
31,"8dd/",10,"M3/8","A:",5,"^2","8","dd",FALSE,"+m2",2,74
32,"8ff#",11,"M3/8","A:",5,"^4+","8","ff#",FALSE,"+M3",3,78
33,"8ee",11,"M3/8","A:",5,"v3","8","ee",TRUE,"-M2",2,76
34,"16r}",11,"M3/8","A:",5,NA,"16",NA,FALSE,NA,NA,NA
35,"{16ee",11,"M3/8","A:",6,"3","16","ee",FALSE,"[ee]",NA,76
36,"8ee",12,"M3/8","A:",6,"3","8","ee",FALSE,"P1",1,76
37,"8cc#",12,"M3/8","A:",6,"v1+","8","cc#",TRUE,"-m3",3,73
38,"8b/",12,"M3/8","A:",6,"v7","8","b",TRUE,"-M2",2,71
39,"4a",13,"M3/8","A:",6,"v6","4","a",TRUE,"-M2",2,69
40,"8b/",13,"M3/8","A:",6,"^7","8","b",FALSE,"+M2",2,71
41,"4a}",14,"M3/8","A:",6,"v6","4","a",TRUE,"-M2",2,69
