"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8a",0,"M2/4","D:",1,"^6","8","a",FALSE,"[a]",NA,69
2,"8.f#",1,"M2/4","D:",1,"v4+","8.","f#",TRUE,"-m3",3,66
3,"16e",1,"M2/4","D:",1,"v3","16","e",TRUE,"-M2",2,64
4,"8f#",1,"M2/4","D:",1,"^4+","8","f#",FALSE,"+M2",2,66
5,"8g",1,"M2/4","D:",1,"^5","8","g",FALSE,"+m2",2,67
6,"8.a",2,"M2/4","D:",1,"^6","8.","a",FALSE,"+M2",2,69
7,"16b/",2,"M2/4","D:",1,"^7","16","b",FALSE,"+M2",2,71
8,"8a}",2,"M2/4","D:",1,"v6","8","a",TRUE,"-M2",2,69
9,"{8a",2,"M2/4","D:",2,"6","8","a",FALSE,"P1",1,69
10,"8.b/",3,"M2/4","D:",2,"^7","8.","b",FALSE,"+M2",2,71
11,"16cc#/",3,"M2/4","D:",2,"^1+","16","cc#",FALSE,"+M2",2,73
12,"8dd/",3,"M2/4","D:",2,"^2","8","dd",FALSE,"+m2",2,74
13,"8ee/",3,"M2/4","D:",2,"^3","8","ee",FALSE,"+M2",2,76
14,"4dd/",4,"M2/4","D:",2,"v2","4","dd",TRUE,"-M2",2,74
15,"8a}",4,"M2/4","D:",2,"v6","8","a",TRUE,"-P4",4,69
16,"{8a",4,"M2/4","D:",3,"6","8","a",FALSE,"P1",1,69
17,"8.f#",5,"M2/4","D:",3,"v4+","8.","f#",TRUE,"-m3",3,66
18,"16e",5,"M2/4","D:",3,"v3","16","e",TRUE,"-M2",2,64
19,"8f#",5,"M2/4","D:",3,"^4+","8","f#",FALSE,"+M2",2,66
20,"8g",5,"M2/4","D:",3,"^5","8","g",FALSE,"+m2",2,67
21,"8.a",6,"M2/4","D:",3,"^6","8.","a",FALSE,"+M2",2,69
22,"16b/",6,"M2/4","D:",3,"^7","16","b",FALSE,"+M2",2,71
23,"8a}",6,"M2/4","D:",3,"v6","8","a",TRUE,"-M2",2,69
24,"{8a",6,"M2/4","D:",4,"6","8","a",FALSE,"P1",1,69
25,"8.b/",7,"M2/4","D:",4,"^7","8.","b",FALSE,"+M2",2,71
26,"16cc#/",7,"M2/4","D:",4,"^1+","16","cc#",FALSE,"+M2",2,73
27,"8dd/",7,"M2/4","D:",4,"^2","8","dd",FALSE,"+m2",2,74
28,"8ee/",7,"M2/4","D:",4,"^3","8","ee",FALSE,"+M2",2,76
29,"4dd/",8,"M2/4","D:",4,"v2","4","dd",TRUE,"-M2",2,74
30,"8a}",8,"M2/4","D:",4,"v6","8","a",TRUE,"-P4",4,69
31,"{8ff#",8,"M2/4","D:",5,"^4+","8","ff#",FALSE,"+M6",6,78
32,"8.ee",9,"M2/4","D:",5,"v3","8.","ee",TRUE,"-M2",2,76
33,"16dd",9,"M2/4","D:",5,"v2","16","dd",TRUE,"-M2",2,74
34,"8cc#",9,"M2/4","D:",5,"v1+","8","cc#",TRUE,"-m2",2,73
35,"8b/",9,"M2/4","D:",5,"v7","8","b",TRUE,"-M2",2,71
36,"4cc#",10,"M2/4","D:",5,"^1+","4","cc#",FALSE,"+M2",2,73
37,"8a}",10,"M2/4","D:",5,"v6","8","a",TRUE,"-M3",3,69
38,"{8dd",10,"M2/4","D:",6,"^2","8","dd",FALSE,"+P4",4,74
39,"8.cc#/",11,"M2/4","D:",6,"v1+","8.","cc#",TRUE,"-m2",2,73
40,"16b/",11,"M2/4","D:",6,"v7","16","b",TRUE,"-M2",2,71
41,"8a",11,"M2/4","D:",6,"v6","8","a",TRUE,"-M2",2,69
42,"8g#",11,"M2/4","D:",6,"v5+","8","g#",TRUE,"-m2",2,68
43,"4a",12,"M2/4","D:",6,"^6","4","a",FALSE,"+m2",2,69
44,"8e}",12,"M2/4","D:",6,"v3","8","e",TRUE,"-P4",4,64
45,"{8g",12,"M2/4","D:",7,"^5","8","g",FALSE,"+m3",3,67
46,"(8f#L",13,"M2/4","D:",7,"v4+","8","f#",TRUE,"-m2",2,66
47,"8gJ)",13,"M2/4","D:",7,"^5","8","g",FALSE,"+m2",2,67
48,"(8f#L",13,"M2/4","D:",7,"v4+","8","f#",TRUE,"-m2",2,66
49,"8gJ)",13,"M2/4","D:",7,"^5","8","g",FALSE,"+m2",2,67
50,"(8aL",14,"M2/4","D:",7,"^6","8","a",FALSE,"+M2",2,69
51,"8bJ)",14,"M2/4","D:",7,"^7","8","b",FALSE,"+M2",2,71
52,"(8cc#L}",14,"M2/4","D:",7,"^1+","8","cc#",FALSE,"+M2",2,73
53,"{8ddJ)",14,"M2/4","D:",8,"^2","8","dd",FALSE,"+m2",2,74
54,"4ee",15,"M2/4","D:",8,"^3","4","ee",FALSE,"+M2",2,76
55,"4cc#",15,"M2/4","D:",8,"v1+","4","cc#",TRUE,"-m3",3,73
56,"4dd/",16,"M2/4","D:",8,"^2","4","dd",FALSE,"+m2",2,74
57,"8r}",16,"M2/4","D:",8,NA,"8",NA,FALSE,NA,NA,NA
