"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8e",0,"M6/8","A:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"8.e",1,"M6/8","A:",1,"^3","8.","e",FALSE,"P1",1,64
3,"16a",1,"M6/8","A:",1,"^6","16","a",FALSE,"+P4",4,69
4,"8a",1,"M6/8","A:",1,"^6","8","a",FALSE,"P1",1,69
5,"8bq",1,"M6/8","A:",1,"^7","1%0","b",FALSE,"+M2",2,71
6,"8a",1,"M6/8","A:",1,"^6","8","a",TRUE,"-M2",2,69
7,"8g#",1,"M6/8","A:",1,"v5+","8","g#",TRUE,"-m2",2,68
8,"8a",1,"M6/8","A:",1,"^6","8","a",FALSE,"+m2",2,69
9,"8.e",2,"M6/8","A:",1,"^3","8.","e",TRUE,"-P4",4,64
10,"16b/",2,"M6/8","A:",1,"^7","16","b",FALSE,"+P5",5,71
11,"8b/",2,"M6/8","A:",1,"^7","8","b",FALSE,"P1",1,71
12,"4b/}",2,"M6/8","A:",1,"^7","4","b",FALSE,"P1",1,71
13,"{8ee",2,"M6/8","A:",2,"^3","8","ee",FALSE,"+P4",4,76
14,"8.cc#",3,"M6/8","A:",2,"v1+","8.","cc#",TRUE,"-m3",3,73
15,"16cc#",3,"M6/8","A:",2,"v1+","16","cc#",FALSE,"P1",1,73
16,"8cc#",3,"M6/8","A:",2,"v1+","8","cc#",FALSE,"P1",1,73
17,"8cc#q",3,"M6/8","A:",2,"v1+","1%0","cc#",FALSE,"P1",1,73
18,"8b/",3,"M6/8","A:",2,"^7","8","b",TRUE,"-M2",2,71
19,"8a/",3,"M6/8","A:",2,"^6","8","a",TRUE,"-M2",2,69
20,"8b/",3,"M6/8","A:",2,"^7","8","b",FALSE,"+M2",2,71
21,"4.a",4,"M6/8","A:",2,"^6","4.","a",TRUE,"-M2",2,69
22,"4r}",4,"M6/8","A:",2,NA,"4",NA,FALSE,NA,NA,NA
23,"{8e",4,"M6/8","A:",3,"^3","8","e",FALSE,"[e]",NA,64
24,"8.e",5,"M6/8","A:",3,"^3","8.","e",FALSE,"P1",1,64
25,"16a",5,"M6/8","A:",3,"^6","16","a",FALSE,"+P4",4,69
26,"8a",5,"M6/8","A:",3,"^6","8","a",FALSE,"P1",1,69
27,"8bq",5,"M6/8","A:",3,"^7","1%0","b",FALSE,"+M2",2,71
28,"8a",5,"M6/8","A:",3,"^6","8","a",TRUE,"-M2",2,69
29,"8g#",5,"M6/8","A:",3,"v5+","8","g#",TRUE,"-m2",2,68
30,"8a",5,"M6/8","A:",3,"^6","8","a",FALSE,"+m2",2,69
31,"8.e",6,"M6/8","A:",3,"^3","8.","e",TRUE,"-P4",4,64
32,"16b/",6,"M6/8","A:",3,"^7","16","b",FALSE,"+P5",5,71
33,"8b/",6,"M6/8","A:",3,"^7","8","b",FALSE,"P1",1,71
34,"4b/}",6,"M6/8","A:",3,"^7","4","b",FALSE,"P1",1,71
35,"{8ee",6,"M6/8","A:",4,"^3","8","ee",FALSE,"+P4",4,76
36,"8.cc#",7,"M6/8","A:",4,"v1+","8.","cc#",TRUE,"-m3",3,73
37,"16cc#",7,"M6/8","A:",4,"v1+","16","cc#",FALSE,"P1",1,73
38,"8cc#",7,"M6/8","A:",4,"v1+","8","cc#",FALSE,"P1",1,73
39,"8cc#q",7,"M6/8","A:",4,"v1+","1%0","cc#",FALSE,"P1",1,73
40,"8b/",7,"M6/8","A:",4,"^7","8","b",TRUE,"-M2",2,71
41,"8a/",7,"M6/8","A:",4,"^6","8","a",TRUE,"-M2",2,69
42,"8b/",7,"M6/8","A:",4,"^7","8","b",FALSE,"+M2",2,71
43,"4.a",8,"M6/8","A:",4,"^6","4.","a",TRUE,"-M2",2,69
44,"4r}",8,"M6/8","A:",4,NA,"4",NA,FALSE,NA,NA,NA
