"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4e",0,"M4/4","A:",1,"^3","4","e",FALSE,"[e]",NA,64
2,"4a",1,"M4/4","A:",1,"^6","4","a",FALSE,"+P4",4,69
3,"4cc#/",1,"M4/4","A:",1,"^1+","4","cc#",FALSE,"+M3",3,73
4,"4cc#/",1,"M4/4","A:",1,"1+","4","cc#",FALSE,"P1",1,73
5,"4b/",1,"M4/4","A:",1,"v7","4","b",TRUE,"-M2",2,71
6,"(4b/",2,"M4/4","A:",1,"7","4","b",FALSE,"P1",1,71
7,"4a)",2,"M4/4","A:",1,"v6","4","a",TRUE,"-M2",2,69
8,"4a}",2,"M4/4","A:",1,"6","4","a",FALSE,"P1",1,69
9,"{4a",2,"M4/4","A:",2,"6","4","a",FALSE,"P1",1,69
10,"4.b/",3,"M4/4","A:",2,"^7","4.","b",FALSE,"+M2",2,71
11,"8cc#/",3,"M4/4","A:",2,"^1+","8","cc#",FALSE,"+M2",2,73
12,"8dd/L",3,"M4/4","A:",2,"^2","8","dd",FALSE,"+m2",2,74
13,"8bJ",3,"M4/4","A:",2,"v7","8","b",TRUE,"-m3",3,71
14,"8a/L",3,"M4/4","A:",2,"v6","8","a",TRUE,"-M2",2,69
15,"8g#J",3,"M4/4","A:",2,"v5+","8","g#",TRUE,"-m2",2,68
16,"4a",4,"M4/4","A:",2,"^6","4","a",FALSE,"+m2",2,69
17,"4r",4,"M4/4","A:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"4r}",4,"M4/4","A:",2,NA,"4",NA,FALSE,NA,NA,NA
19,"{4e",4,"M4/4","A:",3,"v3","4","e",FALSE,"[e]",NA,64
20,"4a",5,"M4/4","A:",3,"^6","4","a",FALSE,"+P4",4,69
21,"4cc#/",5,"M4/4","A:",3,"^1+","4","cc#",FALSE,"+M3",3,73
22,"4cc#/",5,"M4/4","A:",3,"1+","4","cc#",FALSE,"P1",1,73
23,"4b/",5,"M4/4","A:",3,"v7","4","b",TRUE,"-M2",2,71
24,"(4b/",6,"M4/4","A:",3,"7","4","b",FALSE,"P1",1,71
25,"4a)",6,"M4/4","A:",3,"v6","4","a",TRUE,"-M2",2,69
26,"4a}",6,"M4/4","A:",3,"6","4","a",FALSE,"P1",1,69
27,"{4a",6,"M4/4","A:",4,"6","4","a",FALSE,"P1",1,69
28,"4.b/",7,"M4/4","A:",4,"^7","4.","b",FALSE,"+M2",2,71
29,"8cc#/",7,"M4/4","A:",4,"^1+","8","cc#",FALSE,"+M2",2,73
30,"8dd/L",7,"M4/4","A:",4,"^2","8","dd",FALSE,"+m2",2,74
31,"8bJ",7,"M4/4","A:",4,"v7","8","b",TRUE,"-m3",3,71
32,"8a/L",7,"M4/4","A:",4,"v6","8","a",TRUE,"-M2",2,69
33,"8g#J",7,"M4/4","A:",4,"v5+","8","g#",TRUE,"-m2",2,68
34,"4a",8,"M4/4","A:",4,"^6","4","a",FALSE,"+m2",2,69
35,"4r",8,"M4/4","A:",4,NA,"4",NA,FALSE,NA,NA,NA
36,"4r}",8,"M4/4","A:",4,NA,"4",NA,FALSE,NA,NA,NA
37,"{4cc#",8,"M4/4","A:",5,"^1+","4","cc#",FALSE,"[cc#]",NA,73
38,"4b",9,"M4/4","A:",5,"v7","4","b",TRUE,"-M2",2,71
39,"4ee",9,"M4/4","A:",5,"^3","4","ee",FALSE,"+P4",4,76
40,"4dd#",9,"M4/4","A:",5,"v2+","4","dd#",TRUE,"-m2",2,75
41,"4cc#",9,"M4/4","A:",5,"v1+","4","cc#",TRUE,"-M2",2,73
42,"(4cc#",10,"M4/4","A:",5,"1+","4","cc#",FALSE,"P1",1,73
43,"4b)",10,"M4/4","A:",5,"v7","4","b",TRUE,"-M2",2,71
44,"4b/}",10,"M4/4","A:",5,"7","4","b",FALSE,"P1",1,71
45,"{4a",10,"M4/4","A:",6,"v6","4","a",TRUE,"-M2",2,69
46,"4.g#",11,"M4/4","A:",6,"v5+","4.","g#",TRUE,"-m2",2,68
47,"8cc#",11,"M4/4","A:",6,"^1+","8","cc#",FALSE,"+P4",4,73
48,"8b/L",11,"M4/4","A:",6,"v7","8","b",TRUE,"-M2",2,71
49,"8aJ",11,"M4/4","A:",6,"v6","8","a",TRUE,"-M2",2,69
50,"8g#L",11,"M4/4","A:",6,"v5+","8","g#",TRUE,"-m2",2,68
51,"8f#J",11,"M4/4","A:",6,"v4+","8","f#",TRUE,"-M2",2,66
52,"4e",12,"M4/4","A:",6,"v3","4","e",TRUE,"-M2",2,64
53,"4r",12,"M4/4","A:",6,NA,"4",NA,FALSE,NA,NA,NA
54,"4r}",12,"M4/4","A:",6,NA,"4",NA,FALSE,NA,NA,NA
55,"{4ee",12,"M4/4","A:",7,"^3","4","ee",FALSE,"[ee]",NA,76
56,"4ee",13,"M4/4","A:",7,"3","4","ee",FALSE,"P1",1,76
57,"4dd#",13,"M4/4","A:",7,"v2+","4","dd#",TRUE,"-m2",2,75
58,"4dd#",13,"M4/4","A:",7,"2+","4","dd#",FALSE,"P1",1,75
59,"4dd",13,"M4/4","A:",7,"2","4","dd",TRUE,"-A1",1,74
60,"(4dd",14,"M4/4","A:",7,"2","4","dd",FALSE,"P1",1,74
61,"4cc#)",14,"M4/4","A:",7,"v1+","4","cc#",TRUE,"-m2",2,73
62,"4cc#}",14,"M4/4","A:",7,"1+","4","cc#",FALSE,"P1",1,73
63,"{4a",14,"M4/4","A:",8,"v6","4","a",TRUE,"-M3",3,69
64,"4.b/",15,"M4/4","A:",8,"^7","4.","b",FALSE,"+M2",2,71
65,"8cc#/",15,"M4/4","A:",8,"^1+","8","cc#",FALSE,"+M2",2,73
66,"8dd/L",15,"M4/4","A:",8,"^2","8","dd",FALSE,"+m2",2,74
67,"8bJ",15,"M4/4","A:",8,"v7","8","b",TRUE,"-m3",3,71
68,"8aL",15,"M4/4","A:",8,"v6","8","a",TRUE,"-M2",2,69
69,"8g#J",15,"M4/4","A:",8,"v5+","8","g#",TRUE,"-m2",2,68
70,"4a",16,"M4/4","A:",8,"^6","4","a",FALSE,"+m2",2,69
71,"4r",16,"M4/4","A:",8,NA,"4",NA,FALSE,NA,NA,NA
72,"4r}",16,"M4/4","A:",8,NA,"4",NA,FALSE,NA,NA,NA
