"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8g",0,"M3/4","C:",1,"^5","8","g",FALSE,"[g]",NA,67
2,"8g",1,"M3/4","C:",1,"5","8","g",FALSE,"P1",1,67
3,"8g",1,"M3/4","C:",1,"5","8","g",FALSE,"P1",1,67
4,"4.e",1,"M3/4","C:",1,"v3","4.","e",TRUE,"-m3",3,64
5,"8g",1,"M3/4","C:",1,"^5","8","g",FALSE,"+m3",3,67
6,"8f",2,"M3/4","C:",1,"v4","8","f",TRUE,"-M2",2,65
7,"8f",2,"M3/4","C:",1,"4","8","f",FALSE,"P1",1,65
8,"4d",2,"M3/4","C:",1,"v2","4","d",TRUE,"-m3",3,62
9,"8r}",2,"M3/4","C:",1,NA,"8",NA,FALSE,NA,NA,NA
10,"{8d",2,"M3/4","C:",2,"2","8","d",FALSE,"[d]",NA,62
11,"8.f",3,"M3/4","C:",2,"^4","8.","f",FALSE,"+m3",3,65
12,"16e",3,"M3/4","C:",2,"v3","16","e",TRUE,"-m2",2,64
13,"8d",3,"M3/4","C:",2,"v2","8","d",TRUE,"-M2",2,62
14,"8a",3,"M3/4","C:",2,"^6","8","a",FALSE,"+P5",5,69
15,"8g",3,"M3/4","C:",2,"v5","8","g",TRUE,"-M2",2,67
16,"8f",3,"M3/4","C:",2,"v4","8","f",TRUE,"-M2",2,65
17,"(8eL",4,"M3/4","C:",2,"v3","8","e",TRUE,"-m2",2,64
18,"8ccJ",4,"M3/4","C:",2,"^1","8","cc",FALSE,"+m6",6,72
19,"4g)",4,"M3/4","C:",2,"v5","4","g",TRUE,"-P4",4,67
20,"8r}",4,"M3/4","C:",2,NA,"8",NA,FALSE,NA,NA,NA
21,"{8g",4,"M3/4","C:",3,"5","8","g",FALSE,"[g]",NA,67
22,"8g",5,"M3/4","C:",3,"5","8","g",FALSE,"P1",1,67
23,"8g",5,"M3/4","C:",3,"5","8","g",FALSE,"P1",1,67
24,"4.e",5,"M3/4","C:",3,"v3","4.","e",TRUE,"-m3",3,64
25,"8g",5,"M3/4","C:",3,"^5","8","g",FALSE,"+m3",3,67
26,"8f",6,"M3/4","C:",3,"v4","8","f",TRUE,"-M2",2,65
27,"8f",6,"M3/4","C:",3,"4","8","f",FALSE,"P1",1,65
28,"4d",6,"M3/4","C:",3,"v2","4","d",TRUE,"-m3",3,62
29,"8r}",6,"M3/4","C:",3,NA,"8",NA,FALSE,NA,NA,NA
30,"{8d",6,"M3/4","C:",4,"2","8","d",FALSE,"[d]",NA,62
31,"8.f",7,"M3/4","C:",4,"^4","8.","f",FALSE,"+m3",3,65
32,"16e",7,"M3/4","C:",4,"v3","16","e",TRUE,"-m2",2,64
33,"8d",7,"M3/4","C:",4,"v2","8","d",TRUE,"-M2",2,62
34,"8a",7,"M3/4","C:",4,"^6","8","a",FALSE,"+P5",5,69
35,"8g",7,"M3/4","C:",4,"v5","8","g",TRUE,"-M2",2,67
36,"8B",7,"M3/4","C:",4,"v7","8","B",TRUE,"-m6",6,59
37,"4c",8,"M3/4","C:",4,"^1","4","c",FALSE,"+m2",2,60
38,"8r}",8,"M3/4","C:",4,NA,"8",NA,FALSE,NA,NA,NA
39,"{8e",8,"M3/4","C:",5,"^3","8","e",FALSE,"[e]",NA,64
40,"8e",8,"M3/4","C:",5,"3","8","e",FALSE,"P1",1,64
41,"8e",8,"M3/4","C:",5,"3","8","e",FALSE,"P1",1,64
42,"8g",9,"M3/4","C:",5,"^5","8","g",FALSE,"+m3",3,67
43,"8g",9,"M3/4","C:",5,"5","8","g",FALSE,"P1",1,67
44,"4.cc",9,"M3/4","C:",5,"^1","4.","cc",FALSE,"+P4",4,72
45,"8g",9,"M3/4","C:",5,"v5","8","g",TRUE,"-P4",4,67
46,"8a",10,"M3/4","C:",5,"^6","8","a",FALSE,"+M2",2,69
47,"8a",10,"M3/4","C:",5,"6","8","a",FALSE,"P1",1,69
48,"4.dd}",10,"M3/4","C:",5,"^2","4.","dd",FALSE,"+P4",4,74
49,"{8cc",10,"M3/4","C:",6,"v1","8","cc",TRUE,"-M2",2,72
50,"8.b",11,"M3/4","C:",6,"v7","8.","b",TRUE,"-m2",2,71
51,"16g",11,"M3/4","C:",6,"v5","16","g",TRUE,"-M3",3,67
52,"8g",11,"M3/4","C:",6,"5","8","g",FALSE,"P1",1,67
53,"8ff",11,"M3/4","C:",6,"^4","8","ff",FALSE,"+m7",7,77
54,"8ee",11,"M3/4","C:",6,"v3","8","ee",TRUE,"-m2",2,76
55,"8dd",11,"M3/4","C:",6,"v2","8","dd",TRUE,"-M2",2,74
56,"4cc",12,"M3/4","C:",6,"v1","4","cc",TRUE,"-M2",2,72
57,"4r",12,"M3/4","C:",6,NA,"4",NA,FALSE,NA,NA,NA
58,"8r}",12,"M3/4","C:",6,NA,"8",NA,FALSE,NA,NA,NA
