"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8ee",0,"M2/4","A:",1,"^^3","8","ee",FALSE,"[ee]",NA,76
2,"8cc#",1,"M2/4","A:",1,"v1+","8","cc#",TRUE,"-m3",3,73
3,"8a",1,"M2/4","A:",1,"v6","8","a",TRUE,"-M3",3,69
4,"8b/",1,"M2/4","A:",1,"^7","8","b",FALSE,"+M2",2,71
5,"8g#",1,"M2/4","A:",1,"v5+","8","g#",TRUE,"-m3",3,68
6,"4a",2,"M2/4","A:",1,"^6","4","a",FALSE,"+m2",2,69
7,"8r}",2,"M2/4","A:",1,NA,"8",NA,FALSE,NA,NA,NA
8,"{8a",2,"M2/4","A:",2,"6","8","a",FALSE,"[a]",NA,69
9,"8cc#",3,"M2/4","A:",2,"^1+","8","cc#",FALSE,"+M3",3,73
10,"8a",3,"M2/4","A:",2,"v6","8","a",TRUE,"-M3",3,69
11,"8cc#",3,"M2/4","A:",2,"^1+","8","cc#",FALSE,"+M3",3,73
12,"8a",3,"M2/4","A:",2,"v6","8","a",TRUE,"-M3",3,69
13,"8ee",4,"M2/4","A:",2,"^3","8","ee",FALSE,"+P5",5,76
14,"8ee",4,"M2/4","A:",2,"3","8","ee",FALSE,"P1",1,76
15,"4ee}",4,"M2/4","A:",2,"3","4","ee",FALSE,"P1",1,76
16,"{8b",5,"M2/4","A:",3,"v7","8","b",TRUE,"-P4",4,71
17,"8b",5,"M2/4","A:",3,"7","8","b",FALSE,"P1",1,71
18,"4b",5,"M2/4","A:",3,"7","4","b",FALSE,"P1",1,71
19,"8dd",6,"M2/4","A:",3,"^2","8","dd",FALSE,"+m3",3,74
20,"8dd",6,"M2/4","A:",3,"2","8","dd",FALSE,"P1",1,74
21,"8dd}",6,"M2/4","A:",3,"2","8","dd",FALSE,"P1",1,74
22,"{8ee",6,"M2/4","A:",4,"^3","8","ee",FALSE,"+M2",2,76
23,"8cc#",7,"M2/4","A:",4,"v1+","8","cc#",TRUE,"-m3",3,73
24,"8a",7,"M2/4","A:",4,"v6","8","a",TRUE,"-M3",3,69
25,"8b/",7,"M2/4","A:",4,"^7","8","b",FALSE,"+M2",2,71
26,"8g#",7,"M2/4","A:",4,"v5+","8","g#",TRUE,"-m3",3,68
27,"4a",8,"M2/4","A:",4,"^6","4","a",FALSE,"+m2",2,69
28,"8r}",8,"M2/4","A:",4,NA,"8",NA,FALSE,NA,NA,NA
