"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8c",0,"M6/8","F:",1,"1","8","c",FALSE,"[c]",NA,60
2,"4f",1,"M6/8","F:",1,"^4","4","f",FALSE,"+P4",4,65
3,"8f",1,"M6/8","F:",1,"4","8","f",FALSE,"P1",1,65
4,"8aL",1,"M6/8","F:",1,"^6","8","a",FALSE,"+M3",3,69
5,"8gJ",1,"M6/8","F:",1,"v5","8","g",TRUE,"-M2",2,67
6,"8f",1,"M6/8","F:",1,"v4","8","f",TRUE,"-M2",2,65
7,"8g",2,"M6/8","F:",1,"^5","8","g",FALSE,"+M2",2,67
8,"8g",2,"M6/8","F:",1,"5","8","g",FALSE,"P1",1,67
9,"8g",2,"M6/8","F:",1,"5","8","g",FALSE,"P1",1,67
10,"8b-L",2,"M6/8","F:",1,"^7-","8","b-",FALSE,"+m3",3,70
11,"8aJ}",2,"M6/8","F:",1,"v6","8","a",TRUE,"-m2",2,69
12,"{8g",2,"M6/8","F:",2,"v5","8","g",TRUE,"-M2",2,67
13,"8d",3,"M6/8","F:",2,"v2","8","d",TRUE,"-P4",4,62
14,"8d",3,"M6/8","F:",2,"2","8","d",FALSE,"P1",1,62
15,"8d",3,"M6/8","F:",2,"2","8","d",FALSE,"P1",1,62
16,"(>8f",3,"M6/8","F:",2,"^4","8","f",FALSE,"+m3",3,65
17,"8e)",3,"M6/8","F:",2,"v3","8","e",TRUE,"-m2",2,64
18,"8d",3,"M6/8","F:",2,"v2","8","d",TRUE,"-M2",2,62
19,"4.a",4,"M6/8","F:",2,"^6","4.","a",FALSE,"+P5",5,69
20,"4r}",4,"M6/8","F:",2,NA,"4",NA,FALSE,NA,NA,NA
21,"{8cc",4,"M6/8","F:",3,"^1","8","cc",FALSE,"[cc]",NA,72
22,"4cc/",5,"M6/8","F:",3,"1","4","cc",FALSE,"P1",1,72
23,"8b-/",5,"M6/8","F:",3,"v7-","8","b-",TRUE,"-M2",2,70
24,"8dd",5,"M6/8","F:",3,"^2","8","dd",FALSE,"+M3",3,74
25,"8dd",5,"M6/8","F:",3,"2","8","dd",FALSE,"P1",1,74
26,"8b-/",5,"M6/8","F:",3,"v7-","8","b-",TRUE,"-M3",3,70
27,"8b-/",6,"M6/8","F:",3,"7-","8","b-",FALSE,"P1",1,70
28,"8b-/",6,"M6/8","F:",3,"7-","8","b-",FALSE,"P1",1,70
29,"8a",6,"M6/8","F:",3,"v6","8","a",TRUE,"-m2",2,69
30,"4cc/}",6,"M6/8","F:",3,"^1","4","cc",FALSE,"+m3",3,72
31,"{8a",6,"M6/8","F:",4,"v6","8","a",TRUE,"-m3",3,69
32,"8a",7,"M6/8","F:",4,"6","8","a",FALSE,"P1",1,69
33,"8a",7,"M6/8","F:",4,"6","8","a",FALSE,"P1",1,69
34,"8g",7,"M6/8","F:",4,"v5","8","g",TRUE,"-M2",2,67
35,"8a",7,"M6/8","F:",4,"^6","8","a",FALSE,"+M2",2,69
36,"8a",7,"M6/8","F:",4,"6","8","a",FALSE,"P1",1,69
37,"8b-/",7,"M6/8","F:",4,"^7-","8","b-",FALSE,"+m2",2,70
38,"(4.cc",8,"M6/8","F:",4,"^1","4.","cc",FALSE,"+M2",2,72
39,"4dd)}",8,"M6/8","F:",4,"^2","4","dd",FALSE,"+M2",2,74
40,"{8cc",8,"M6/8","F:",5,"v1","8","cc",TRUE,"-M2",2,72
41,"4cc/",9,"M6/8","F:",5,"1","4","cc",FALSE,"P1",1,72
42,"8b-/",9,"M6/8","F:",5,"v7-","8","b-",TRUE,"-M2",2,70
43,"8dd",9,"M6/8","F:",5,"^2","8","dd",FALSE,"+M3",3,74
44,"8dd",9,"M6/8","F:",5,"2","8","dd",FALSE,"P1",1,74
45,"8b-",9,"M6/8","F:",5,"v7-","8","b-",TRUE,"-M3",3,70
46,"8b-/",10,"M6/8","F:",5,"7-","8","b-",FALSE,"P1",1,70
47,"8b-/",10,"M6/8","F:",5,"7-","8","b-",FALSE,"P1",1,70
48,"8a",10,"M6/8","F:",5,"v6","8","a",TRUE,"-m2",2,69
49,"4cc/}",10,"M6/8","F:",5,"^1","4","cc",FALSE,"+m3",3,72
50,"{8a",10,"M6/8","F:",6,"v6","8","a",TRUE,"-m3",3,69
51,"8a",11,"M6/8","F:",6,"6","8","a",FALSE,"P1",1,69
52,"8a",11,"M6/8","F:",6,"6","8","a",FALSE,"P1",1,69
53,"8g",11,"M6/8","F:",6,"v5","8","g",TRUE,"-M2",2,67
54,"8b-/",11,"M6/8","F:",6,"^7-","8","b-",FALSE,"+m3",3,70
55,"8b-/",11,"M6/8","F:",6,"7-","8","b-",FALSE,"P1",1,70
56,"8e",11,"M6/8","F:",6,"v3","8","e",TRUE,"-d5",5,64
57,"4.f",12,"M6/8","F:",6,"^4","4.","f",FALSE,"+m2",2,65
58,"4r}",12,"M6/8","F:",6,NA,"4",NA,FALSE,NA,NA,NA
