"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8f",0,"M4/4","B-:",1,"^4","8","f",FALSE,"[f]",NA,65
2,"8f",1,"M4/4","B-:",1,"4","8","f",FALSE,"P1",1,65
3,"8d",1,"M4/4","B-:",1,"v2","8","d",TRUE,"-m3",3,62
4,"8d",1,"M4/4","B-:",1,"2","8","d",FALSE,"P1",1,62
5,"8f",1,"M4/4","B-:",1,"^4","8","f",FALSE,"+m3",3,65
6,"8f",1,"M4/4","B-:",1,"4","8","f",FALSE,"P1",1,65
7,"8d",1,"M4/4","B-:",1,"v2","8","d",TRUE,"-m3",3,62
8,"8d",1,"M4/4","B-:",1,"2","8","d",FALSE,"P1",1,62
9,"8r",1,"M4/4","B-:",1,NA,"8",NA,FALSE,NA,NA,NA
10,"2b-/",2,"M4/4","B-:",1,"^7-","2","b-",TRUE,"[b-]",NA,70
11,"4f",2,"M4/4","B-:",1,"v4","4","f",TRUE,"-P4",4,65
12,"8r}",2,"M4/4","B-:",1,NA,"8",NA,FALSE,NA,NA,NA
13,"{8f",2,"M4/4","B-:",2,"4","8","f",FALSE,"[f]",NA,65
14,"8e-",3,"M4/4","B-:",2,"v3-","8","e-",TRUE,"-M2",2,63
15,"8c",3,"M4/4","B-:",2,"v1","8","c",TRUE,"-m3",3,60
16,"8c",3,"M4/4","B-:",2,"1","8","c",FALSE,"P1",1,60
17,"8e-",3,"M4/4","B-:",2,"^3-","8","e-",FALSE,"+m3",3,63
18,"8e-",3,"M4/4","B-:",2,"3-","8","e-",FALSE,"P1",1,63
19,"8c",3,"M4/4","B-:",2,"v1","8","c",TRUE,"-m3",3,60
20,"8c",3,"M4/4","B-:",2,"1","8","c",FALSE,"P1",1,60
21,"8r",3,"M4/4","B-:",2,NA,"8",NA,FALSE,NA,NA,NA
22,"2cc/",4,"M4/4","B-:",2,"^1","2","cc",FALSE,"[cc]",NA,72
23,"4e-",4,"M4/4","B-:",2,"v3-","4","e-",TRUE,"-M6",6,63
24,"8r}",4,"M4/4","B-:",2,NA,"8",NA,FALSE,NA,NA,NA
25,"{8e-",4,"M4/4","B-:",3,"3-","8","e-",TRUE,"[e-]",NA,63
26,"(8dL",5,"M4/4","B-:",3,"v2","8","d",TRUE,"-m2",2,62
27,"8fJ)",5,"M4/4","B-:",3,"^4","8","f",FALSE,"+m3",3,65
28,"(8fL",5,"M4/4","B-:",3,"4","8","f",FALSE,"P1",1,65
29,"8b-J)",5,"M4/4","B-:",3,"^7-","8","b-",FALSE,"+P4",4,70
30,"4.b-",5,"M4/4","B-:",3,"7-","4.","b-",FALSE,"P1",1,70
31,"8dd",5,"M4/4","B-:",3,"^2","8","dd",FALSE,"+M3",3,74
32,"16ddq",6,"M4/4","B-:",3,"2","1%0","dd",FALSE,"P1",1,74
33,"8.ccL",6,"M4/4","B-:",3,"v1","8.","cc",TRUE,"-M2",2,72
34,"16b-J",6,"M4/4","B-:",3,"v7-","16","b-",TRUE,"-M2",2,70
35,"8.ccL",6,"M4/4","B-:",3,"^1","8.","cc",FALSE,"+M2",2,72
36,"16ddJ",6,"M4/4","B-:",3,"^2","16","dd",FALSE,"+M2",2,74
37,"4.cc}",6,"M4/4","B-:",3,"v1","4.","cc",TRUE,"-M2",2,72
38,"{8f",6,"M4/4","B-:",4,"v4","8","f",TRUE,"-P5",5,65
39,"(8fL",7,"M4/4","B-:",4,"4","8","f",FALSE,"P1",1,65
40,"8aJ)",7,"M4/4","B-:",4,"^6","8","a",FALSE,"+M3",3,69
41,"(8a/L",7,"M4/4","B-:",4,"6","8","a",FALSE,"P1",1,69
42,"8ccJ)",7,"M4/4","B-:",4,"^1","8","cc",FALSE,"+m3",3,72
43,"4.cc",7,"M4/4","B-:",4,"1","4.","cc",FALSE,"P1",1,72
44,"8ee-",7,"M4/4","B-:",4,"^3-","8","ee-",FALSE,"+m3",3,75
45,"16ee-q",8,"M4/4","B-:",4,"3-","1%0","ee-",FALSE,"P1",1,75
46,"8.ddL",8,"M4/4","B-:",4,"v2","8.","dd",TRUE,"-m2",2,74
47,"16ccJ",8,"M4/4","B-:",4,"v1","16","cc",TRUE,"-M2",2,72
48,"8.ddL",8,"M4/4","B-:",4,"^2","8.","dd",FALSE,"+M2",2,74
49,"16ee-J",8,"M4/4","B-:",4,"^3-","16","ee-",FALSE,"+m2",2,75
50,"4dd",8,"M4/4","B-:",4,"v2","4","dd",TRUE,"-m2",2,74
51,"8r}",8,"M4/4","B-:",4,NA,"8",NA,FALSE,NA,NA,NA
52,"{8ff",8,"M4/4","B-:",5,"^4","8","ff",FALSE,"[ff]",NA,77
53,"8.ff",9,"M3/2","B-:",5,"4","8.","ff",FALSE,"P1",1,77
54,"16ee-",9,"M3/2","B-:",5,"v3-","16","ee-",TRUE,"-M2",2,75
55,"8dd",9,"M3/2","B-:",5,"v2","8","dd",TRUE,"-m2",2,74
56,"8dd",9,"M3/2","B-:",5,"2","8","dd",FALSE,"P1",1,74
57,"8ee-",9,"M3/2","B-:",5,"^3-","8","ee-",FALSE,"+m2",2,75
58,"8cc/",9,"M3/2","B-:",5,"v1","8","cc",TRUE,"-m3",3,72
59,"8cc/",9,"M3/2","B-:",5,"1","8","cc",FALSE,"P1",1,72
60,"8cc/",9,"M3/2","B-:",5,"1","8","cc",FALSE,"P1",1,72
61,"4cc/",9,"M3/2","B-:",5,"1","4","cc",FALSE,"P1",1,72
62,"8r}",9,"M3/2","B-:",5,NA,"8",NA,FALSE,NA,NA,NA
63,"{8cc/",9,"M3/2","B-:",6,"1","8","cc",FALSE,"[cc]",NA,72
64,"8.dd",10,"M4/4","B-:",6,"^2","8.","dd",FALSE,"+M2",2,74
65,"16cc",10,"M4/4","B-:",6,"v1","16","cc",TRUE,"-M2",2,72
66,"8b-/",10,"M4/4","B-:",6,"v7-","8","b-",TRUE,"-M2",2,70
67,"8b-/",10,"M4/4","B-:",6,"7-","8","b-",FALSE,"P1",1,70
68,"8cc",10,"M4/4","B-:",6,"^1","8","cc",FALSE,"+M2",2,72
69,"8cc",10,"M4/4","B-:",6,"1","8","cc",FALSE,"P1",1,72
70,"8cc",10,"M4/4","B-:",6,"1","8","cc",FALSE,"P1",1,72
71,"8dd^^",10,"M4/4","B-:",6,"^2","8","dd",FALSE,"+M2",2,74
72,"2b-/",11,"M4/4","B-:",6,"v7-","2","b-",TRUE,"-M3",3,70
73,"4r",11,"M4/4","B-:",6,NA,"4",NA,FALSE,NA,NA,NA
74,"8r}",11,"M4/4","B-:",6,NA,"8",NA,FALSE,NA,NA,NA
