"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8e",0,"M3/4","F:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"8f",1,"M3/4","F:",1,"^4","8","f",FALSE,"+m2",2,65
3,"8a",1,"M3/4","F:",1,"^6","8","a",FALSE,"+M3",3,69
4,"4.g^",1,"M3/4","F:",1,"v5","4.","g",TRUE,"-M2",2,67
5,"8e",1,"M3/4","F:",1,"v3","8","e",TRUE,"-m3",3,64
6,"8f",2,"M3/4","F:",1,"^4","8","f",FALSE,"+m2",2,65
7,"8dd",2,"M3/4","F:",1,"^2","8","dd",FALSE,"+M6",6,74
8,"4.cc}",2,"M3/4","F:",1,"v1","4.","cc",TRUE,"-M2",2,72
9,"{8b-",2,"M3/4","F:",2,"v7-","8","b-",TRUE,"-M2",2,70
10,"8a",3,"M3/4","F:",2,"v6","8","a",TRUE,"-m2",2,69
11,"8f",3,"M3/4","F:",2,"v4","8","f",TRUE,"-M3",3,65
12,"4.g^",3,"M3/4","F:",2,"^5","4.","g",FALSE,"+M2",2,67
13,"8e",3,"M3/4","F:",2,"v3","8","e",TRUE,"-m3",3,64
14,"8f",4,"M3/4","F:",2,"^4","8","f",FALSE,"+m2",2,65
15,"8f",4,"M3/4","F:",2,"4","8","f",FALSE,"P1",1,65
16,"4.f}",4,"M3/4","F:",2,"4","4.","f",FALSE,"P1",1,65
17,"{8e",4,"M3/4","F:",3,"v3","8","e",TRUE,"-m2",2,64
18,"8f",5,"M3/4","F:",3,"^4","8","f",FALSE,"+m2",2,65
19,"8a",5,"M3/4","F:",3,"^6","8","a",FALSE,"+M3",3,69
20,"4.g",5,"M3/4","F:",3,"v5","4.","g",TRUE,"-M2",2,67
21,"8e",5,"M3/4","F:",3,"v3","8","e",TRUE,"-m3",3,64
22,"8f",6,"M3/4","F:",3,"^4","8","f",FALSE,"+m2",2,65
23,"8dd",6,"M3/4","F:",3,"^2","8","dd",FALSE,"+M6",6,74
24,"4.cc^}",6,"M3/4","F:",3,"v1","4.","cc",TRUE,"-M2",2,72
25,"{8b-",6,"M3/4","F:",4,"v7-","8","b-",TRUE,"-M2",2,70
26,"8a",7,"M3/4","F:",4,"v6","8","a",TRUE,"-m2",2,69
27,"8f",7,"M3/4","F:",4,"v4","8","f",TRUE,"-M3",3,65
28,"4.g",7,"M3/4","F:",4,"^5","4.","g",FALSE,"+M2",2,67
29,"8e",7,"M3/4","F:",4,"v3","8","e",TRUE,"-m3",3,64
30,"8f",8,"M3/4","F:",4,"^4","8","f",FALSE,"+m2",2,65
31,"8f",8,"M3/4","F:",4,"4","8","f",FALSE,"P1",1,65
32,"4.f}",8,"M3/4","F:",4,"4","4.","f",FALSE,"P1",1,65
33,"{8cc",8,"M3/4","F:",5,"^1","8","cc",FALSE,"+P5",5,72
34,"8cc",9,"M3/4","F:",5,"1","8","cc",FALSE,"P1",1,72
35,"8cc",9,"M3/4","F:",5,"1","8","cc",FALSE,"P1",1,72
36,"4.cc",9,"M3/4","F:",5,"1","4.","cc",FALSE,"P1",1,72
37,"8dd",9,"M3/4","F:",5,"^2","8","dd",FALSE,"+M2",2,74
38,"8dd",10,"M3/4","F:",5,"2","8","dd",FALSE,"P1",1,74
39,"8dd",10,"M3/4","F:",5,"2","8","dd",FALSE,"P1",1,74
40,"4.dd}",10,"M3/4","F:",5,"2","4.","dd",FALSE,"P1",1,74
41,"{8cc",10,"M3/4","F:",6,"v1","8","cc",TRUE,"-M2",2,72
42,"8cc",11,"M3/4","F:",6,"1","8","cc",FALSE,"P1",1,72
43,"8ff",11,"M3/4","F:",6,"^4","8","ff",FALSE,"+P4",4,77
44,"4.ff",11,"M3/4","F:",6,"4","4.","ff",FALSE,"P1",1,77
45,"8cc",11,"M3/4","F:",6,"v1","8","cc",TRUE,"-P4",4,72
46,"8cc",12,"M3/4","F:",6,"1","8","cc",FALSE,"P1",1,72
47,"16ddL",12,"M3/4","F:",6,"^2","16","dd",FALSE,"+M2",2,74
48,"16eeJ",12,"M3/4","F:",6,"^3","16","ee",FALSE,"+M2",2,76
49,"(4.ff^}",12,"M3/4","F:",6,"^4","4.","ff",FALSE,"+m2",2,77
50,"{8e)",12,"M3/4","F:",7,"vv3","8","e",TRUE,"-m9",9,64
51,"8f",13,"M3/4","F:",7,"^4","8","f",FALSE,"+m2",2,65
52,"8a",13,"M3/4","F:",7,"^6","8","a",FALSE,"+M3",3,69
53,"4.g^",13,"M3/4","F:",7,"v5","4.","g",TRUE,"-M2",2,67
54,"8e",13,"M3/4","F:",7,"v3","8","e",TRUE,"-m3",3,64
55,"8f",14,"M3/4","F:",7,"^4","8","f",FALSE,"+m2",2,65
56,"8dd",14,"M3/4","F:",7,"^2","8","dd",FALSE,"+M6",6,74
57,"4.cc^}",14,"M3/4","F:",7,"v1","4.","cc",TRUE,"-M2",2,72
58,"{8b-",14,"M3/4","F:",8,"v7-","8","b-",TRUE,"-M2",2,70
59,"8a",15,"M3/4","F:",8,"v6","8","a",TRUE,"-m2",2,69
60,"8f",15,"M3/4","F:",8,"v4","8","f",TRUE,"-M3",3,65
61,"4.g",15,"M3/4","F:",8,"^5","4.","g",FALSE,"+M2",2,67
62,"8e",15,"M3/4","F:",8,"v3","8","e",TRUE,"-m3",3,64
63,"8f",16,"M3/4","F:",8,"^4","8","f",FALSE,"+m2",2,65
64,"8f",16,"M3/4","F:",8,"4","8","f",FALSE,"P1",1,65
65,"4f",16,"M3/4","F:",8,"4","4","f",FALSE,"P1",1,65
66,"8r}",16,"M3/4","F:",8,NA,"8",NA,FALSE,NA,NA,NA
