"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8f",0,"M6/8","B-:",1,"^4","8","f",FALSE,"[f]",NA,65
2,"8.fL",1,"M6/8","B-:",1,"4","8.","f",FALSE,"P1",1,65
3,"16gJ",1,"M6/8","B-:",1,"^5","16","g",FALSE,"+M2",2,67
4,"8f",1,"M6/8","B-:",1,"v4","8","f",TRUE,"-M2",2,65
5,"4b-/",1,"M6/8","B-:",1,"^7-","4","b-",FALSE,"+P4",4,70
6,"8b-/",1,"M6/8","B-:",1,"7-","8","b-",FALSE,"P1",1,70
7,"8cc/L",2,"M6/8","B-:",1,"^1","8","cc",FALSE,"+M2",2,72
8,"8b-J",2,"M6/8","B-:",1,"v7-","8","b-",TRUE,"-M2",2,70
9,"8a",2,"M6/8","B-:",1,"v6","8","a",TRUE,"-m2",2,69
10,"4b-/}",2,"M6/8","B-:",1,"^7-","4","b-",FALSE,"+m2",2,70
11,"{16b-/L",2,"M6/8","B-:",2,"7-","16","b-",FALSE,"P1",1,70
12,"16ddJ",2,"M6/8","B-:",2,"^2","16","dd",FALSE,"+M3",3,74
13,"4ff",3,"M6/8","B-:",2,"^4","4","ff",FALSE,"+m3",3,77
14,"8ff",3,"M6/8","B-:",2,"4","8","ff",FALSE,"P1",1,77
15,"(8ffL",3,"M6/8","B-:",2,"4","8","ff",FALSE,"P1",1,77
16,"8ee-J)",3,"M6/8","B-:",2,"v3-","8","ee-",TRUE,"-M2",2,75
17,"8dd",3,"M6/8","B-:",2,"v2","8","dd",TRUE,"-m2",2,74
18,"4.cc/",4,"M6/8","B-:",2,"v1","4.","cc",TRUE,"-M2",2,72
19,"4r}",4,"M6/8","B-:",2,NA,"4",NA,FALSE,NA,NA,NA
20,"{8cc/",4,"M6/8","B-:",3,"1","8","cc",FALSE,"[cc]",NA,72
21,"4cc/",5,"M6/8","B-:",3,"1","4","cc",FALSE,"P1",1,72
22,"8ff",5,"M6/8","B-:",3,"^4","8","ff",FALSE,"+P4",4,77
23,"4a",5,"M6/8","B-:",3,"v6","4","a",TRUE,"-m6",6,69
24,"8cc/",5,"M6/8","B-:",3,"^1","8","cc",FALSE,"+m3",3,72
25,"8gL",6,"M6/8","B-:",3,"v5","8","g",TRUE,"-P4",4,67
26,"8aJ",6,"M6/8","B-:",3,"^6","8","a",FALSE,"+M2",2,69
27,"8b-/",6,"M6/8","B-:",3,"^7-","8","b-",FALSE,"+m2",2,70
28,"4a}",6,"M6/8","B-:",3,"v6","4","a",TRUE,"-m2",2,69
29,"{8f",6,"M6/8","B-:",4,"v4","8","f",TRUE,"-M3",3,65
30,"4b-/",7,"M6/8","B-:",4,"^7-","4","b-",FALSE,"+P4",4,70
31,"8b-/",7,"M6/8","B-:",4,"7-","8","b-",FALSE,"P1",1,70
32,"8cc/L",7,"M6/8","B-:",4,"^1","8","cc",FALSE,"+M2",2,72
33,"8b-J",7,"M6/8","B-:",4,"v7-","8","b-",TRUE,"-M2",2,70
34,"8cc/",7,"M6/8","B-:",4,"^1","8","cc",FALSE,"+M2",2,72
35,"4dd",8,"M6/8","B-:",4,"^2","4","dd",FALSE,"+M2",2,74
36,"8r",8,"M6/8","B-:",4,NA,"8",NA,FALSE,NA,NA,NA
37,"4r}",8,"M6/8","B-:",4,NA,"4",NA,FALSE,NA,NA,NA
38,"{8ff",8,"M6/8","B-:",5,"^4","8","ff",FALSE,"[ff]",NA,77
39,"8ffL",9,"M6/8","B-:",5,"4","8","ff",FALSE,"P1",1,77
40,"8ee-J",9,"M6/8","B-:",5,"v3-","8","ee-",TRUE,"-M2",2,75
41,"8dd",9,"M6/8","B-:",5,"v2","8","dd",TRUE,"-m2",2,74
42,"8cc/L",9,"M6/8","B-:",5,"v1","8","cc",TRUE,"-M2",2,72
43,"8b-J",9,"M6/8","B-:",5,"v7-","8","b-",TRUE,"-M2",2,70
44,"8cc/",9,"M6/8","B-:",5,"^1","8","cc",FALSE,"+M2",2,72
45,"4b-/",10,"M6/8","B-:",5,"v7-","4","b-",TRUE,"-M2",2,70
46,"8r",10,"M6/8","B-:",5,NA,"8",NA,FALSE,NA,NA,NA
47,"4r}",10,"M6/8","B-:",5,NA,"4",NA,FALSE,NA,NA,NA
