"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8cc",0,"M2/4","F:",1,"^1","8","cc",FALSE,"[cc]",NA,72
2,"8dd",1,"M2/4","F:",1,"^2","8","dd",FALSE,"+M2",2,74
3,"8dd",1,"M2/4","F:",1,"2","8","dd",FALSE,"P1",1,74
4,"8b-",1,"M2/4","F:",1,"v7-","8","b-",TRUE,"-M3",3,70
5,"8b-",1,"M2/4","F:",1,"7-","8","b-",FALSE,"P1",1,70
6,"8.cc/",2,"M2/4","F:",1,"^1","8.","cc",FALSE,"+M2",2,72
7,"16b-/",2,"M2/4","F:",1,"v7-","16","b-",TRUE,"-M2",2,70
8,"8a}",2,"M2/4","F:",1,"v6","8","a",TRUE,"-m2",2,69
9,"{8cc",2,"M2/4","F:",2,"^1","8","cc",FALSE,"+m3",3,72
10,"8b-/",3,"M2/4","F:",2,"v7-","8","b-",TRUE,"-M2",2,70
11,"8g",3,"M2/4","F:",2,"v5","8","g",TRUE,"-m3",3,67
12,"8a",3,"M2/4","F:",2,"^6","8","a",FALSE,"+M2",2,69
13,"8f",3,"M2/4","F:",2,"v4","8","f",TRUE,"-M3",3,65
14,"8.g",4,"M2/4","F:",2,"^5","8.","g",FALSE,"+M2",2,67
15,"16a",4,"M2/4","F:",2,"^6","16","a",FALSE,"+M2",2,69
16,"4g",4,"M2/4","F:",2,"v5","4","g",TRUE,"-M2",2,67
17,"4r}",5,"M2/4","F:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"{[>4cc/",5,"M2/4","F:",3,"^1","4","cc",FALSE,"[cc]",NA,72
19,"8cc/]",6,"M2/4","F:",3,"1","8","cc",FALSE,"P1",1,72
20,"16cc/",6,"M2/4","F:",3,"1","16","cc",FALSE,"P1",1,72
21,"16dd/",6,"M2/4","F:",3,"^2","16","dd",FALSE,"+M2",2,74
22,"8ee",6,"M2/4","F:",3,"^3","8","ee",FALSE,"+M2",2,76
23,"8ee",6,"M2/4","F:",3,"3","8","ee",FALSE,"P1",1,76
24,"8dd/",7,"M2/4","F:",3,"v2","8","dd",TRUE,"-M2",2,74
25,"8bn/",7,"M2/4","F:",3,"v7","8","b",TRUE,"-m3",3,71
26,"4cc/}",7,"M2/4","F:",3,"^1","4","cc",FALSE,"+m2",2,72
27,"{8r",8,"M2/4","F:",4,NA,"8",NA,FALSE,NA,NA,NA
28,"8dd/",8,"M2/4","F:",4,"^2","8","dd",FALSE,"[dd]",NA,74
29,"8cc/",8,"M2/4","F:",4,"v1","8","cc",TRUE,"-M2",2,72
30,"8b-/",8,"M2/4","F:",4,"v7-","8","b-",TRUE,"-M2",2,70
31,"8a",9,"M2/4","F:",4,"v6","8","a",TRUE,"-m2",2,69
32,"8dd/",9,"M2/4","F:",4,"^2","8","dd",FALSE,"+P4",4,74
33,"8.cc/",9,"M2/4","F:",4,"v1","8.","cc",TRUE,"-M2",2,72
34,"16b-/",9,"M2/4","F:",4,"v7-","16","b-",TRUE,"-M2",2,70
35,"8a}",10,"M2/4","F:",4,"v6","8","a",TRUE,"-m2",2,69
36,"{8a",10,"M2/4","F:",5,"6","8","a",FALSE,"P1",1,69
37,"8b-/",10,"M2/4","F:",5,"^7-","8","b-",FALSE,"+m2",2,70
38,"8cc/",10,"M2/4","F:",5,"^1","8","cc",FALSE,"+M2",2,72
39,"8dd/",11,"M2/4","F:",5,"^2","8","dd",FALSE,"+M2",2,74
40,"8dd/",11,"M2/4","F:",5,"2","8","dd",FALSE,"P1",1,74
41,"[>4dd/",11,"M2/4","F:",5,"2","4","dd",FALSE,"P1",1,74
42,"4dd/]",12,"M2/4","F:",5,"2","4","dd",FALSE,"P1",1,74
43,"4cc/",12,"M2/4","F:",5,"v1","4","cc",TRUE,"-M2",2,72
44,"[>2cc/",13,"M2/4","F:",5,"1","2","cc",FALSE,"P1",1,72
45,"8cc/]",14,"M2/4","F:",5,"1","8","cc",FALSE,"P1",1,72
46,"8r",14,"M2/4","F:",5,NA,"8",NA,FALSE,NA,NA,NA
47,"8r;}",14,"M2/4","F:",5,NA,"8",NA,FALSE,NA,NA,NA
