"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.cc",1,"M2/4","C:",1,"^1","8.","cc",FALSE,"[cc]",NA,72
2,"16b",1,"M2/4","C:",1,"v7","16","b",TRUE,"-m2",2,71
3,"8cc",1,"M2/4","C:",1,"^1","8","cc",FALSE,"+m2",2,72
4,"8g",1,"M2/4","C:",1,"v5","8","g",TRUE,"-P4",4,67
5,"8a",2,"M2/4","C:",1,"^6","8","a",FALSE,"+M2",2,69
6,"8f",2,"M2/4","C:",1,"v4","8","f",TRUE,"-M3",3,65
7,"4g}",2,"M2/4","C:",1,"^5","4","g",FALSE,"+M2",2,67
8,"{8cc",3,"M2/4","C:",2,"^1","8","cc",FALSE,"+P4",4,72
9,"8g",3,"M2/4","C:",2,"v5","8","g",TRUE,"-P4",4,67
10,"8e",3,"M2/4","C:",2,"v3","8","e",TRUE,"-m3",3,64
11,"8c",3,"M2/4","C:",2,"v1","8","c",TRUE,"-M3",3,60
12,"4d",4,"M2/4","C:",2,"^2","4","d",FALSE,"+M2",2,62
13,"4c}",4,"M2/4","C:",2,"v1","4","c",TRUE,"-M2",2,60
14,"{8e",5,"M2/4","C:",3,"^3","8","e",FALSE,"+M3",3,64
15,"8d",5,"M2/4","C:",3,"v2","8","d",TRUE,"-M2",2,62
16,"8e",5,"M2/4","C:",3,"^3","8","e",FALSE,"+M2",2,64
17,"8d",5,"M2/4","C:",3,"v2","8","d",TRUE,"-M2",2,62
18,"8e",6,"M2/4","C:",3,"^3","8","e",FALSE,"+M2",2,64
19,"8f",6,"M2/4","C:",3,"^4","8","f",FALSE,"+m2",2,65
20,"4g}",6,"M2/4","C:",3,"^5","4","g",FALSE,"+M2",2,67
21,"{8f",7,"M2/4","C:",4,"v4","8","f",TRUE,"-M2",2,65
22,"8e",7,"M2/4","C:",4,"v3","8","e",TRUE,"-m2",2,64
23,"8f",7,"M2/4","C:",4,"^4","8","f",FALSE,"+m2",2,65
24,"8g",7,"M2/4","C:",4,"^5","8","g",FALSE,"+M2",2,67
25,"4a",8,"M2/4","C:",4,"^6","4","a",FALSE,"+M2",2,69
26,"4g}",8,"M2/4","C:",4,"v5","4","g",TRUE,"-M2",2,67
27,"{8b-/",9,"M2/4","C:",5,"^7-","8","b-",FALSE,"+m3",3,70
28,"8g",9,"M2/4","C:",5,"v5","8","g",TRUE,"-m3",3,67
29,"8a",9,"M2/4","C:",5,"^6","8","a",FALSE,"+M2",2,69
30,"8f",9,"M2/4","C:",5,"v4","8","f",TRUE,"-M3",3,65
31,"8g",10,"M2/4","C:",5,"^5","8","g",FALSE,"+M2",2,67
32,"8e",10,"M2/4","C:",5,"v3","8","e",TRUE,"-m3",3,64
33,"4f}",10,"M2/4","C:",5,"^4","4","f",FALSE,"+m2",2,65
34,"{8f",11,"M2/4","C:",6,"4","8","f",FALSE,"P1",1,65
35,"8g",11,"M2/4","C:",6,"^5","8","g",FALSE,"+M2",2,67
36,"8a",11,"M2/4","C:",6,"^6","8","a",FALSE,"+M2",2,69
37,"8bn/",11,"M2/4","C:",6,"^7","8","b",FALSE,"+M2",2,71
38,"4cc",12,"M2/4","C:",6,"^1","4","cc",FALSE,"+m2",2,72
39,"4g}",12,"M2/4","C:",6,"v5","4","g",TRUE,"-P4",4,67
40,"{8.cc",13,"M2/4","C:",7,"^1","8.","cc",FALSE,"+P4",4,72
41,"16b",13,"M2/4","C:",7,"v7","16","b",TRUE,"-m2",2,71
42,"8cc",13,"M2/4","C:",7,"^1","8","cc",FALSE,"+m2",2,72
43,"8g",13,"M2/4","C:",7,"v5","8","g",TRUE,"-P4",4,67
44,"8a",14,"M2/4","C:",7,"^6","8","a",FALSE,"+M2",2,69
45,"8f",14,"M2/4","C:",7,"v4","8","f",TRUE,"-M3",3,65
46,"4g}",14,"M2/4","C:",7,"^5","4","g",FALSE,"+M2",2,67
47,"{8c",15,"M2/4","C:",8,"v1","8","c",TRUE,"-P5",5,60
48,"8d",15,"M2/4","C:",8,"^2","8","d",FALSE,"+M2",2,62
49,"8e",15,"M2/4","C:",8,"^3","8","e",FALSE,"+M2",2,64
50,"8f",15,"M2/4","C:",8,"^4","8","f",FALSE,"+m2",2,65
51,"4g",16,"M2/4","C:",8,"^5","4","g",FALSE,"+M2",2,67
52,"4c}",16,"M2/4","C:",8,"v1","4","c",TRUE,"-P5",5,60
