"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8f",0,"M6/8","B-:",1,"^4","8","f",FALSE,"[f]",NA,65
2,"8.dd",1,"M6/8","B-:",1,"^2","8.","dd",FALSE,"+M6",6,74
3,"16cc",1,"M6/8","B-:",1,"v1","16","cc",TRUE,"-M2",2,72
4,"8b-",1,"M6/8","B-:",1,"v7-","8","b-",TRUE,"-M2",2,70
5,"8.b-",1,"M6/8","B-:",1,"7-","8.","b-",FALSE,"P1",1,70
6,"16a",1,"M6/8","B-:",1,"v6","16","a",TRUE,"-m2",2,69
7,"8g",1,"M6/8","B-:",1,"v5","8","g",TRUE,"-M2",2,67
8,"4f",2,"M6/8","B-:",1,"v4","4","f",TRUE,"-M2",2,65
9,"8f",2,"M6/8","B-:",1,"4","8","f",FALSE,"P1",1,65
10,"4f}",2,"M6/8","B-:",1,"4","4","f",FALSE,"P1",1,65
11,"{8f",2,"M6/8","B-:",2,"4","8","f",FALSE,"P1",1,65
12,"8.b-",3,"M6/8","B-:",2,"^7-","8.","b-",FALSE,"+P4",4,70
13,"16a",3,"M6/8","B-:",2,"v6","16","a",TRUE,"-m2",2,69
14,"8b-",3,"M6/8","B-:",2,"^7-","8","b-",FALSE,"+m2",2,70
15,"8.cc",3,"M6/8","B-:",2,"^1","8.","cc",FALSE,"+M2",2,72
16,"16b-",3,"M6/8","B-:",2,"v7-","16","b-",TRUE,"-M2",2,70
17,"8cc",3,"M6/8","B-:",2,"^1","8","cc",FALSE,"+M2",2,72
18,"4.dd",4,"M6/8","B-:",2,"^2","4.","dd",FALSE,"+M2",2,74
19,"8cc",4,"M6/8","B-:",2,"v1","8","cc",TRUE,"-M2",2,72
20,"8r}",4,"M6/8","B-:",2,NA,"8",NA,FALSE,NA,NA,NA
21,"{8f",4,"M6/8","B-:",3,"v4","8","f",FALSE,"[f]",NA,65
22,"8.ddL",5,"M6/8","B-:",3,"^2","8.","dd",FALSE,"+M6",6,74
23,"16ccJ",5,"M6/8","B-:",3,"v1","16","cc",TRUE,"-M2",2,72
24,"8b-",5,"M6/8","B-:",3,"v7-","8","b-",TRUE,"-M2",2,70
25,"8.ff",5,"M6/8","B-:",3,"^4","8.","ff",FALSE,"+P5",5,77
26,"16een",5,"M6/8","B-:",3,"v3","16","ee",TRUE,"-m2",2,76
27,"8dd",5,"M6/8","B-:",3,"v2","8","dd",TRUE,"-M2",2,74
28,"8.cc",6,"M6/8","B-:",3,"v1","8.","cc",TRUE,"-M2",2,72
29,"16dd",6,"M6/8","B-:",3,"^2","16","dd",FALSE,"+M2",2,74
30,"8cc",6,"M6/8","B-:",3,"v1","8","cc",TRUE,"-M2",2,72
31,"4cc}",6,"M6/8","B-:",3,"1","4","cc",FALSE,"P1",1,72
32,"{8cc",6,"M6/8","B-:",4,"1","8","cc",FALSE,"P1",1,72
33,"4dd",7,"M6/8","B-:",4,"^2","4","dd",FALSE,"+M2",2,74
34,"8een",7,"M6/8","B-:",4,"^3","8","ee",FALSE,"+M2",2,76
35,"8.ff",7,"M6/8","B-:",4,"^4","8.","ff",FALSE,"+m2",2,77
36,"16cc",7,"M6/8","B-:",4,"v1","16","cc",TRUE,"-P4",4,72
37,"8a",7,"M6/8","B-:",4,"v6","8","a",TRUE,"-m3",3,69
38,"4.cc",8,"M6/8","B-:",4,"^1","4.","cc",FALSE,"+m3",3,72
39,"8f",8,"M6/8","B-:",4,"v4","8","f",TRUE,"-P5",5,65
40,"8r}",8,"M6/8","B-:",4,NA,"8",NA,FALSE,NA,NA,NA
41,"{8f",8,"M6/8","B-:",5,"4","8","f",FALSE,"[f]",NA,65
42,"4cc",9,"M6/8","B-:",5,"^1","4","cc",FALSE,"+P5",5,72
43,"8f",9,"M6/8","B-:",5,"v4","8","f",TRUE,"-P5",5,65
44,"4dd",9,"M6/8","B-:",5,"^2","4","dd",FALSE,"+M6",6,74
45,"16f",9,"M6/8","B-:",5,"v4","16","f",TRUE,"-M6",6,65
46,"16f",9,"M6/8","B-:",5,"4","16","f",FALSE,"P1",1,65
47,"4ee-X",10,"M6/8","B-:",5,"^3-","4","ee-",FALSE,"+m7",7,75
48,"8cc",10,"M6/8","B-:",5,"v1","8","cc",TRUE,"-m3",3,72
49,"4ff}",10,"M6/8","B-:",5,"^4","4","ff",FALSE,"+P4",4,77
50,"{16dd",10,"M6/8","B-:",6,"v2","16","dd",TRUE,"-m3",3,74
51,"16b-",10,"M6/8","B-:",6,"v7-","16","b-",TRUE,"-M3",3,70
52,"4gg",11,"M6/8","B-:",6,"^5","4","gg",FALSE,"+M6",6,79
53,"8gg",11,"M6/8","B-:",6,"5","8","gg",FALSE,"P1",1,79
54,"8.gg",11,"M6/8","B-:",6,"5","8.","gg",FALSE,"P1",1,79
55,"16ee-",11,"M6/8","B-:",6,"v3-","16","ee-",TRUE,"-M3",3,75
56,"8cc",11,"M6/8","B-:",6,"v1","8","cc",TRUE,"-m3",3,72
57,"[4.ff",12,"M6/8","B-:",6,"^4","4.","ff",FALSE,"+P4",4,77
58,"4ff]",12,"M6/8","B-:",6,"4","4","ff",FALSE,"P1",1,77
59,"8a",12,"M6/8","B-:",6,"v6","8","a",TRUE,"-m6",6,69
60,"4b-",13,"M6/8","B-:",6,"^7-","4","b-",FALSE,"+m2",2,70
61,"8r",13,"M6/8","B-:",6,NA,"8",NA,FALSE,NA,NA,NA
62,"4r}",13,"M6/8","B-:",6,NA,"4",NA,FALSE,NA,NA,NA
