"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.dd",0,"M3/4","G:",1,"^^2","8.","dd",FALSE,"[dd]",NA,74
2,"16cc",0,"M3/4","G:",1,"v1","16","cc",TRUE,"-M2",2,72
3,"(8b",1,"M3/4","G:",1,"v7","8","b",TRUE,"-m2",2,71
4,"8dd)",1,"M3/4","G:",1,"^2","8","dd",FALSE,"+m3",3,74
5,"4dd",1,"M3/4","G:",1,"2","4","dd",FALSE,"P1",1,74
6,"8.cc",1,"M3/4","G:",1,"v1","8.","cc",TRUE,"-M2",2,72
7,"16a",1,"M3/4","G:",1,"v6","16","a",TRUE,"-m3",3,69
8,"(8g",2,"M3/4","G:",1,"v5","8","g",TRUE,"-M2",2,67
9,"8b/)",2,"M3/4","G:",1,"^7","8","b",FALSE,"+M3",3,71
10,"4b/}",2,"M3/4","G:",1,"7","4","b",FALSE,"P1",1,71
11,"{8a",2,"M3/4","G:",2,"v6","8","a",TRUE,"-M2",2,69
12,"8g",2,"M3/4","G:",2,"v5","8","g",TRUE,"-M2",2,67
13,"8f#L",3,"M3/4","G:",2,"v4+","8","f#",TRUE,"-m2",2,66
14,"8ccJ",3,"M3/4","G:",2,"^1","8","cc",FALSE,"+d5",5,72
15,"4cc",3,"M3/4","G:",2,"1","4","cc",FALSE,"P1",1,72
16,"8b/",3,"M3/4","G:",2,"v7","8","b",TRUE,"-m2",2,71
17,"8a",3,"M3/4","G:",2,"v6","8","a",TRUE,"-M2",2,69
18,"(4ee",4,"M3/4","G:",2,"^3","4","ee",FALSE,"+P5",5,76
19,"8dd)",4,"M3/4","G:",2,"v2","8","dd",TRUE,"-M2",2,74
20,"8r}",4,"M3/4","G:",2,NA,"8",NA,FALSE,NA,NA,NA
21,"{8.dd",4,"M3/4","G:",3,"2","8.","dd",FALSE,"[dd]",NA,74
22,"16cc",4,"M3/4","G:",3,"v1","16","cc",TRUE,"-M2",2,72
23,"8b",5,"M3/4","G:",3,"v7","8","b",TRUE,"-m2",2,71
24,"8dd",5,"M3/4","G:",3,"^2","8","dd",FALSE,"+m3",3,74
25,"4dd",5,"M3/4","G:",3,"2","4","dd",FALSE,"P1",1,74
26,"8.cc",5,"M3/4","G:",3,"v1","8.","cc",TRUE,"-M2",2,72
27,"16a",5,"M3/4","G:",3,"v6","16","a",TRUE,"-m3",3,69
28,"8g",6,"M3/4","G:",3,"v5","8","g",TRUE,"-M2",2,67
29,"8b/",6,"M3/4","G:",3,"^7","8","b",FALSE,"+M3",3,71
30,"4b/}",6,"M3/4","G:",3,"7","4","b",FALSE,"P1",1,71
31,"{8a",6,"M3/4","G:",4,"v6","8","a",TRUE,"-M2",2,69
32,"8g",6,"M3/4","G:",4,"v5","8","g",TRUE,"-M2",2,67
33,"(8f#/L",7,"M3/4","G:",4,"v4+","8","f#",TRUE,"-m2",2,66
