"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8a",0,"M2/4","F:",1,"^6","8","a",FALSE,"[a]",NA,69
2,"8cc",1,"M2/4","F:",1,"^1","8","cc",FALSE,"+m3",3,72
3,"8a",1,"M2/4","F:",1,"v6","8","a",TRUE,"-m3",3,69
4,"8g",1,"M2/4","F:",1,"v5","8","g",TRUE,"-M2",2,67
5,"8d",1,"M2/4","F:",1,"v2","8","d",TRUE,"-P4",4,62
6,"8.f",2,"M2/4","F:",1,"^4","8.","f",FALSE,"+m3",3,65
7,"16e",2,"M2/4","F:",1,"v3","16","e",TRUE,"-m2",2,64
8,"8e}",2,"M2/4","F:",1,"3","8","e",FALSE,"P1",1,64
9,"{8c",2,"M2/4","F:",2,"v1","8","c",TRUE,"-M3",3,60
10,"8d",3,"M2/4","F:",2,"^2","8","d",FALSE,"+M2",2,62
11,"8e",3,"M2/4","F:",2,"^3","8","e",FALSE,"+M2",2,64
12,"8f",3,"M2/4","F:",2,"^4","8","f",FALSE,"+m2",2,65
13,"8e",3,"M2/4","F:",2,"v3","8","e",TRUE,"-m2",2,64
14,"8f",4,"M2/4","F:",2,"^4","8","f",FALSE,"+m2",2,65
15,"8g",4,"M2/4","F:",2,"^5","8","g",FALSE,"+M2",2,67
16,"8a",4,"M2/4","F:",2,"^6","8","a",FALSE,"+M2",2,69
17,"8r}",4,"M2/4","F:",2,NA,"8",NA,FALSE,NA,NA,NA
18,"{8cc",5,"M2/4","F:",3,"^1","8","cc",FALSE,"[cc]",NA,72
19,"16b-/",5,"M2/4","F:",3,"v7-","16","b-",TRUE,"-M2",2,70
20,"16a",5,"M2/4","F:",3,"v6","16","a",TRUE,"-m2",2,69
21,"4g",5,"M2/4","F:",3,"v5","4","g",TRUE,"-M2",2,67
22,"8cc/",6,"M2/4","F:",3,"^1","8","cc",FALSE,"+P4",4,72
23,"16b-/",6,"M2/4","F:",3,"v7-","16","b-",TRUE,"-M2",2,70
24,"16a",6,"M2/4","F:",3,"v6","16","a",TRUE,"-m2",2,69
25,"4g}",6,"M2/4","F:",3,"v5","4","g",TRUE,"-M2",2,67
26,"{8f",7,"M2/4","F:",4,"v4","8","f",TRUE,"-M2",2,65
27,"16e",7,"M2/4","F:",4,"v3","16","e",TRUE,"-m2",2,64
28,"16f",7,"M2/4","F:",4,"^4","16","f",FALSE,"+m2",2,65
29,"8a",7,"M2/4","F:",4,"^6","8","a",FALSE,"+M3",3,69
30,"16g",7,"M2/4","F:",4,"v5","16","g",TRUE,"-M2",2,67
31,"16d",7,"M2/4","F:",4,"v2","16","d",TRUE,"-P4",4,62
32,"8.g",8,"M2/4","F:",4,"^5","8.","g",FALSE,"+P4",4,67
33,"16f",8,"M2/4","F:",4,"v4","16","f",TRUE,"-M2",2,65
34,"8f}",8,"M2/4","F:",4,"4","8","f",FALSE,"P1",1,65
