"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8r",0,"M4/4","C:",1,NA,"8",NA,FALSE,NA,NA,NA
2,"8g",0,"M4/4","C:",1,"^5","8","g",FALSE,"[g]",NA,67
3,"8g",0,"M4/4","C:",1,"5","8","g",FALSE,"P1",1,67
4,"8g",0,"M4/4","C:",1,"5","8","g",FALSE,"P1",1,67
5,"4.ee",1,"M4/4","C:",1,"^3","4.","ee",FALSE,"+M6",6,76
6,"8ee",1,"M4/4","C:",1,"3","8","ee",FALSE,"P1",1,76
7,"4.dd",1,"M4/4","C:",1,"v2","4.","dd",TRUE,"-M2",2,74
8,"8dd",1,"M4/4","C:",1,"2","8","dd",FALSE,"P1",1,74
9,"4cc",2,"M4/4","C:",1,"v1","4","cc",TRUE,"-M2",2,72
10,"4r",2,"M4/4","C:",1,NA,"4",NA,FALSE,NA,NA,NA
11,"8r}",2,"M4/4","C:",1,NA,"8",NA,FALSE,NA,NA,NA
12,"{8b-",2,"M4/4","C:",2,"v7-","8","b-",TRUE,"[b-]",NA,70
13,"8b-",2,"M4/4","C:",2,"7-","8","b-",FALSE,"P1",1,70
14,"8b-",2,"M4/4","C:",2,"7-","8","b-",FALSE,"P1",1,70
15,"8aL",3,"M4/4","C:",2,"v6","8","a",TRUE,"-m2",2,69
16,"8gJ",3,"M4/4","C:",2,"v5","8","g",TRUE,"-M2",2,67
17,"8fL",3,"M4/4","C:",2,"v4","8","f",TRUE,"-M2",2,65
18,"8eJ",3,"M4/4","C:",2,"v3","8","e",TRUE,"-m2",2,64
19,"4d",3,"M4/4","C:",2,"v2","4","d",TRUE,"-M2",2,62
20,"4c",3,"M4/4","C:",2,"v1","4","c",TRUE,"-M2",2,60
21,"4g",4,"M4/4","C:",2,"^5","4","g",FALSE,"+P5",5,67
22,"4r",4,"M4/4","C:",2,NA,"4",NA,FALSE,NA,NA,NA
23,"8r}",4,"M4/4","C:",2,NA,"8",NA,FALSE,NA,NA,NA
24,"{8g",4,"M4/4","C:",3,"5","8","g",FALSE,"[g]",NA,67
25,"8g",4,"M4/4","C:",3,"5","8","g",FALSE,"P1",1,67
26,"8g",4,"M4/4","C:",3,"5","8","g",FALSE,"P1",1,67
27,"4.cc",5,"M4/4","C:",3,"^1","4.","cc",FALSE,"+P4",4,72
28,"8cc",5,"M4/4","C:",3,"1","8","cc",FALSE,"P1",1,72
29,"4cc",5,"M4/4","C:",3,"1","4","cc",FALSE,"P1",1,72
30,"4cc",5,"M4/4","C:",3,"1","4","cc",FALSE,"P1",1,72
31,"4b",6,"M4/4","C:",3,"v7","4","b",TRUE,"-m2",2,71
32,"4r",6,"M4/4","C:",3,NA,"4",NA,FALSE,NA,NA,NA
33,"8r}",6,"M4/4","C:",3,NA,"8",NA,FALSE,NA,NA,NA
34,"{8g",6,"M4/4","C:",4,"v5","8","g",FALSE,"[g]",NA,67
35,"8g",6,"M4/4","C:",4,"5","8","g",FALSE,"P1",1,67
36,"8g",6,"M4/4","C:",4,"5","8","g",FALSE,"P1",1,67
37,"4.ee-",7,"M4/4","C:",4,"^3-","4.","ee-",FALSE,"+m6",6,75
38,"8ee-",7,"M4/4","C:",4,"3-","8","ee-",FALSE,"P1",1,75
39,"4ee-",7,"M4/4","C:",4,"3-","4","ee-",FALSE,"P1",1,75
40,"4ee-",7,"M4/4","C:",4,"3-","4","ee-",FALSE,"P1",1,75
41,"4dd",8,"M4/4","C:",4,"v2","4","dd",TRUE,"-m2",2,74
42,"4r}",8,"M4/4","C:",4,NA,"4",NA,FALSE,NA,NA,NA
43,"{4ff",8,"M4/4","C:",5,"^4","4","ff",FALSE,"[ff]",NA,77
44,"8dd",8,"M4/4","C:",5,"v2","8","dd",TRUE,"-m3",3,74
45,"8b",8,"M4/4","C:",5,"v7","8","b",TRUE,"-m3",3,71
46,"4cc",9,"M4/4","C:",5,"^1","4","cc",FALSE,"+m2",2,72
47,"4e",9,"M4/4","C:",5,"v3","4","e",TRUE,"-m6",6,64
48,"2g",9,"M4/4","C:",5,"^5","2","g",FALSE,"+m3",3,67
49,"4c",10,"M4/4","C:",5,"v1","4","c",TRUE,"-P5",5,60
50,"4r}",10,"M4/4","C:",5,NA,"4",NA,FALSE,NA,NA,NA
