"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4b-",0,"M3/4","B-:",1,"^7-","4","b-",TRUE,"[b-]",NA,70
2,"4.b-",1,"M3/4","B-:",1,"7-","4.","b-",FALSE,"P1",1,70
3,"8b-",1,"M3/4","B-:",1,"7-","8","b-",FALSE,"P1",1,70
4,"4cc",1,"M3/4","B-:",1,"^1","4","cc",FALSE,"+M2",2,72
5,"4.ee-",2,"M3/4","B-:",1,"^3-","4.","ee-",FALSE,"+m3",3,75
6,"8dd}",2,"M3/4","B-:",1,"v2","8","dd",TRUE,"-m2",2,74
7,"{4b-",2,"M3/4","B-:",2,"v7-","4","b-",TRUE,"-M3",3,70
8,"4cc",3,"M3/4","B-:",2,"^1","4","cc",FALSE,"+M2",2,72
9,"4cc",3,"M3/4","B-:",2,"1","4","cc",FALSE,"P1",1,72
10,"(8ddL",3,"M3/4","B-:",2,"^2","8","dd",FALSE,"+M2",2,74
11,"8ccJ)",3,"M3/4","B-:",2,"v1","8","cc",TRUE,"-M2",2,72
12,"2cc}",4,"M3/4","B-:",2,"1","2","cc",FALSE,"P1",1,72
13,"{4cc",4,"M3/4","B-:",3,"1","4","cc",FALSE,"P1",1,72
14,"4.cc",5,"M3/4","B-:",3,"1","4.","cc",FALSE,"P1",1,72
15,"8cc",5,"M3/4","B-:",3,"1","8","cc",FALSE,"P1",1,72
16,"4dd",5,"M3/4","B-:",3,"^2","4","dd",FALSE,"+M2",2,74
17,"4.ff",6,"M3/4","B-:",3,"^4","4.","ff",FALSE,"+m3",3,77
18,"8ee-}",6,"M3/4","B-:",3,"v3-","8","ee-",TRUE,"-M2",2,75
19,"{4dd",6,"M3/4","B-:",4,"v2","4","dd",TRUE,"-m2",2,74
20,"(8ddL",7,"M3/4","B-:",4,"2","8","dd",FALSE,"P1",1,74
21,"8ccJ)",7,"M3/4","B-:",4,"v1","8","cc",TRUE,"-M2",2,72
22,"4b-",7,"M3/4","B-:",4,"v7-","4","b-",TRUE,"-M2",2,70
23,"4a",7,"M3/4","B-:",4,"v6","4","a",TRUE,"-m2",2,69
24,"2b-}",8,"M3/4","B-:",4,"^7-","2","b-",FALSE,"+m2",2,70
25,"{4dd",8,"M3/4","B-:",5,"^2","4","dd",FALSE,"+M3",3,74
26,"4cc",9,"M3/4","B-:",5,"v1","4","cc",TRUE,"-M2",2,72
27,"4cc",9,"M3/4","B-:",5,"1","4","cc",FALSE,"P1",1,72
28,"(8ccL",9,"M3/4","B-:",5,"1","8","cc",FALSE,"P1",1,72
29,"8b-J)",9,"M3/4","B-:",5,"v7-","8","b-",TRUE,"-M2",2,70
30,"4a",10,"M3/4","B-:",5,"v6","4","a",TRUE,"-m2",2,69
31,"4a}",10,"M3/4","B-:",5,"6","4","a",FALSE,"P1",1,69
32,"{(8ccL",10,"M3/4","B-:",6,"^1","8","cc",FALSE,"+m3",3,72
33,"8b-J)",10,"M3/4","B-:",6,"v7-","8","b-",TRUE,"-M2",2,70
34,"4a",11,"M3/4","B-:",6,"v6","4","a",TRUE,"-m2",2,69
35,"4a",11,"M3/4","B-:",6,"6","4","a",FALSE,"P1",1,69
36,"4g",11,"M3/4","B-:",6,"v5","4","g",TRUE,"-M2",2,67
37,"2f}",12,"M3/4","B-:",6,"v4","2","f",TRUE,"-M2",2,65
38,"{4cc",12,"M3/4","B-:",7,"^1","4","cc",FALSE,"+P5",5,72
39,"4cc",13,"M3/4","B-:",7,"1","4","cc",FALSE,"P1",1,72
40,"4cc",13,"M3/4","B-:",7,"1","4","cc",FALSE,"P1",1,72
41,"4dd",13,"M3/4","B-:",7,"^2","4","dd",FALSE,"+M2",2,74
42,"4.ff",14,"M3/4","B-:",7,"^4","4.","ff",FALSE,"+m3",3,77
43,"8ee-}",14,"M3/4","B-:",7,"v3-","8","ee-",TRUE,"-M2",2,75
44,"{4dd",14,"M3/4","B-:",8,"v2","4","dd",TRUE,"-m2",2,74
45,"8ddL",15,"M3/4","B-:",8,"2","8","dd",FALSE,"P1",1,74
46,"8ccJ",15,"M3/4","B-:",8,"v1","8","cc",TRUE,"-M2",2,72
47,"4b-/",15,"M3/4","B-:",8,"v7-","4","b-",TRUE,"-M2",2,70
48,"4a",15,"M3/4","B-:",8,"v6","4","a",TRUE,"-m2",2,69
49,"2b-}",16,"M3/4","B-:",8,"^7-","2","b-",FALSE,"+m2",2,70
