"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8cc",1,"M3/8","C:",1,"^1","8","cc",FALSE,"[cc]",NA,72
2,"8cc",1,"M3/8","C:",1,"1","8","cc",FALSE,"P1",1,72
3,"8cc",1,"M3/8","C:",1,"1","8","cc",FALSE,"P1",1,72
4,"8.b",2,"M3/8","C:",1,"v7","8.","b",TRUE,"-m2",2,71
5,"16a",2,"M3/8","C:",1,"v6","16","a",TRUE,"-M2",2,69
6,"8g",2,"M3/8","C:",1,"v5","8","g",TRUE,"-M2",2,67
7,"8a",3,"M3/8","C:",1,"^6","8","a",FALSE,"+M2",2,69
8,"8a",3,"M3/8","C:",1,"6","8","a",FALSE,"P1",1,69
9,"8b",3,"M3/8","C:",1,"^7","8","b",FALSE,"+M2",2,71
10,"8.ccL",4,"M3/8","C:",1,"^1","8.","cc",FALSE,"+m2",2,72
11,"16ddJ",4,"M3/8","C:",1,"^2","16","dd",FALSE,"+M2",2,74
12,"8cc}",4,"M3/8","C:",1,"v1","8","cc",TRUE,"-M2",2,72
13,"{8cc",5,"M3/8","C:",2,"1","8","cc",FALSE,"P1",1,72
14,"8cc",5,"M3/8","C:",2,"1","8","cc",FALSE,"P1",1,72
15,"8cc",5,"M3/8","C:",2,"1","8","cc",FALSE,"P1",1,72
16,"8.b",6,"M3/8","C:",2,"v7","8.","b",TRUE,"-m2",2,71
17,"16a",6,"M3/8","C:",2,"v6","16","a",TRUE,"-M2",2,69
18,"8g",6,"M3/8","C:",2,"v5","8","g",TRUE,"-M2",2,67
19,"8a",7,"M3/8","C:",2,"^6","8","a",FALSE,"+M2",2,69
20,"8a",7,"M3/8","C:",2,"6","8","a",FALSE,"P1",1,69
21,"8b",7,"M3/8","C:",2,"^7","8","b",FALSE,"+M2",2,71
22,"8.ccL",8,"M3/8","C:",2,"^1","8.","cc",FALSE,"+m2",2,72
23,"16ddJ",8,"M3/8","C:",2,"^2","16","dd",FALSE,"+M2",2,74
24,"8cc}",8,"M3/8","C:",2,"v1","8","cc",TRUE,"-M2",2,72
25,"{8ee",9,"M3/8","C:",3,"^3","8","ee",FALSE,"+M3",3,76
26,"8ee",9,"M3/8","C:",3,"3","8","ee",FALSE,"P1",1,76
27,"8ee",9,"M3/8","C:",3,"3","8","ee",FALSE,"P1",1,76
28,"8ff",10,"M3/8","C:",3,"^4","8","ff",FALSE,"+m2",2,77
29,"8ff",10,"M3/8","C:",3,"4","8","ff",FALSE,"P1",1,77
30,"8ff",10,"M3/8","C:",3,"4","8","ff",FALSE,"P1",1,77
31,"8dd",11,"M3/8","C:",3,"v2","8","dd",TRUE,"-m3",3,74
32,"8dd",11,"M3/8","C:",3,"2","8","dd",FALSE,"P1",1,74
33,"8dd",11,"M3/8","C:",3,"2","8","dd",FALSE,"P1",1,74
34,"8gg",12,"M3/8","C:",3,"^5","8","gg",FALSE,"+P4",4,79
35,"8gg",12,"M3/8","C:",3,"5","8","gg",FALSE,"P1",1,79
36,"8gg}",12,"M3/8","C:",3,"5","8","gg",FALSE,"P1",1,79
37,"{4cc",13,"M3/8","C:",4,"v1","4","cc",TRUE,"-P5",5,72
38,"8cc",13,"M3/8","C:",4,"1","8","cc",FALSE,"P1",1,72
39,"4dd",14,"M3/8","C:",4,"^2","4","dd",FALSE,"+M2",2,74
40,"8dd",14,"M3/8","C:",4,"2","8","dd",FALSE,"P1",1,74
41,"8g",15,"M3/8","C:",4,"v5","8","g",TRUE,"-P5",5,67
42,"8a",15,"M3/8","C:",4,"^6","8","a",FALSE,"+M2",2,69
43,"8b/",15,"M3/8","C:",4,"^7","8","b",FALSE,"+M2",2,71
44,"4cc",16,"M3/8","C:",4,"^1","4","cc",FALSE,"+m2",2,72
45,"8r}",16,"M3/8","C:",4,NA,"8",NA,FALSE,NA,NA,NA
