"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.dd",1,"M2/4","G:",1,"^^2","8.","dd",FALSE,"[dd]",NA,74
2,"16ee",1,"M2/4","G:",1,"^3","16","ee",FALSE,"+M2",2,76
3,"8dd",1,"M2/4","G:",1,"v2","8","dd",TRUE,"-M2",2,74
4,"8b",1,"M2/4","G:",1,"v7","8","b",TRUE,"-m3",3,71
5,"8.cc",2,"M2/4","G:",1,"^1","8.","cc",FALSE,"+m2",2,72
6,"16ee",2,"M2/4","G:",1,"^3","16","ee",FALSE,"+M3",3,76
7,"4dd}",2,"M2/4","G:",1,"v2","4","dd",TRUE,"-M2",2,74
8,"{8.cc/",3,"M2/4","G:",2,"v1","8.","cc",TRUE,"-M2",2,72
9,"16a",3,"M2/4","G:",2,"v6","16","a",TRUE,"-m3",3,69
10,"8g",3,"M2/4","G:",2,"v5","8","g",TRUE,"-M2",2,67
11,"8f#",3,"M2/4","G:",2,"v4+","8","f#",TRUE,"-m2",2,66
12,"4g",4,"M2/4","G:",2,"^5","4","g",FALSE,"+m2",2,67
13,"4r}",4,"M2/4","G:",2,NA,"4",NA,FALSE,NA,NA,NA
14,"{8.a",5,"M2/4","G:",3,"^6","8.","a",FALSE,"[a]",NA,69
15,"16cc/",5,"M2/4","G:",3,"^1","16","cc",FALSE,"+m3",3,72
16,"8b/",5,"M2/4","G:",3,"v7","8","b",TRUE,"-m2",2,71
17,"8dd",5,"M2/4","G:",3,"^2","8","dd",FALSE,"+m3",3,74
18,"8.ee",6,"M2/4","G:",3,"^3","8.","ee",FALSE,"+M2",2,76
19,"16cc",6,"M2/4","G:",3,"v1","16","cc",TRUE,"-M3",3,72
20,"4a}",6,"M2/4","G:",3,"v6","4","a",TRUE,"-m3",3,69
21,"{8.cc/",7,"M2/4","G:",4,"^1","8.","cc",FALSE,"+m3",3,72
22,"16a",7,"M2/4","G:",4,"v6","16","a",TRUE,"-m3",3,69
23,"8g",7,"M2/4","G:",4,"v5","8","g",TRUE,"-M2",2,67
24,"8f#",7,"M2/4","G:",4,"v4+","8","f#",TRUE,"-m2",2,66
25,"4g",8,"M2/4","G:",4,"^5","4","g",FALSE,"+m2",2,67
26,"4r}",8,"M2/4","G:",4,NA,"4",NA,FALSE,NA,NA,NA
