"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4f/",1,"M4/4","F:",1,"^4","4","f",FALSE,"[f]",NA,65
2,"4f/",1,"M4/4","F:",1,"4","4","f",FALSE,"P1",1,65
3,"4cc/",1,"M4/4","F:",1,"^1","4","cc",FALSE,"+P5",5,72
4,"4cc/",1,"M4/4","F:",1,"1","4","cc",FALSE,"P1",1,72
5,"8b-/L",2,"M4/4","F:",1,"v7-","8","b-",TRUE,"-M2",2,70
6,"8aJ",2,"M4/4","F:",1,"v6","8","a",TRUE,"-m2",2,69
7,"8b-/L",2,"M4/4","F:",1,"^7-","8","b-",FALSE,"+m2",2,70
8,"8ccJ",2,"M4/4","F:",1,"^1","8","cc",FALSE,"+M2",2,72
9,"4a",2,"M4/4","F:",1,"v6","4","a",TRUE,"-m3",3,69
10,"4f}",2,"M4/4","F:",1,"v4","4","f",TRUE,"-M3",3,65
11,"{8gL",3,"M4/4","F:",2,"^5","8","g",FALSE,"+M2",2,67
12,"8b-J",3,"M4/4","F:",2,"^7-","8","b-",FALSE,"+m3",3,70
13,"8aL",3,"M4/4","F:",2,"v6","8","a",TRUE,"-m2",2,69
14,"8gJ",3,"M4/4","F:",2,"v5","8","g",TRUE,"-M2",2,67
15,"4cc/",3,"M4/4","F:",2,"^1","4","cc",FALSE,"+P4",4,72
16,"4f",3,"M4/4","F:",2,"v4","4","f",TRUE,"-P5",5,65
17,"4b-/",4,"M4/4","F:",2,"^7-","4","b-",FALSE,"+P4",4,70
18,"4a",4,"M4/4","F:",2,"v6","4","a",TRUE,"-m2",2,69
19,"2g}",4,"M4/4","F:",2,"v5","2","g",TRUE,"-M2",2,67
20,"{4f",5,"M4/4","F:",3,"v4","4","f",TRUE,"-M2",2,65
21,"4f",5,"M4/4","F:",3,"4","4","f",FALSE,"P1",1,65
22,"4cc/",5,"M4/4","F:",3,"^1","4","cc",FALSE,"+P5",5,72
23,"4cc/",5,"M4/4","F:",3,"1","4","cc",FALSE,"P1",1,72
24,"8ddL",6,"M4/4","F:",3,"^2","8","dd",FALSE,"+M2",2,74
25,"8ffJ",6,"M4/4","F:",3,"^4","8","ff",FALSE,"+m3",3,77
26,"8eeL",6,"M4/4","F:",3,"v3","8","ee",TRUE,"-m2",2,76
27,"8ddJ",6,"M4/4","F:",3,"v2","8","dd",TRUE,"-M2",2,74
28,"4cc",6,"M4/4","F:",3,"v1","4","cc",TRUE,"-M2",2,72
29,"4a}",6,"M4/4","F:",3,"v6","4","a",TRUE,"-m3",3,69
30,"{8b-L",7,"M4/4","F:",4,"^7-","8","b-",FALSE,"+m2",2,70
31,"8aJ",7,"M4/4","F:",4,"v6","8","a",TRUE,"-m2",2,69
32,"8b-L",7,"M4/4","F:",4,"^7-","8","b-",FALSE,"+m2",2,70
33,"8ccJ",7,"M4/4","F:",4,"^1","8","cc",FALSE,"+M2",2,72
34,"4a",7,"M4/4","F:",4,"v6","4","a",TRUE,"-m3",3,69
35,"4f",7,"M4/4","F:",4,"v4","4","f",TRUE,"-M3",3,65
36,"8gL",8,"M4/4","F:",4,"^5","8","g",FALSE,"+M2",2,67
37,"8fJ",8,"M4/4","F:",4,"v4","8","f",TRUE,"-M2",2,65
38,"8gL",8,"M4/4","F:",4,"^5","8","g",FALSE,"+M2",2,67
39,"8aJ",8,"M4/4","F:",4,"^6","8","a",FALSE,"+M2",2,69
40,"4f",8,"M4/4","F:",4,"v4","4","f",TRUE,"-M3",3,65
41,"4r}",8,"M4/4","F:",4,NA,"4",NA,FALSE,NA,NA,NA
