"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4a",0,"M4/4","D:",1,"^6","4","a",FALSE,"[a]",NA,69
2,"4.g",1,"M4/4","D:",1,"v5","4.","g",TRUE,"-M2",2,67
3,"8f#",1,"M4/4","D:",1,"v4+","8","f#",TRUE,"-m2",2,66
4,"4f#",1,"M4/4","D:",1,"4+","4","f#",FALSE,"P1",1,66
5,"4dd/",1,"M4/4","D:",1,"^2","4","dd",FALSE,"+m6",6,74
6,"4.cc#/",2,"M4/4","D:",1,"v1+","4.","cc#",TRUE,"-m2",2,73
7,"8b/",2,"M4/4","D:",1,"v7","8","b",TRUE,"-M2",2,71
8,"4b/;",2,"M4/4","D:",1,"7","4","b",FALSE,"P1",1,71
9,"4b/",2,"M4/4","D:",1,"7","4","b",FALSE,"P1",1,71
10,"4.a",3,"M4/4","D:",1,"v6","4.","a",TRUE,"-M2",2,69
11,"8g",3,"M4/4","D:",1,"v5","8","g",TRUE,"-M2",2,67
12,"4f#}",3,"M4/4","D:",1,"v4+","4","f#",TRUE,"-m2",2,66
13,"{4e",3,"M4/4","D:",2,"v3","4","e",TRUE,"-M2",2,64
14,"4dd/",4,"M4/4","D:",2,"^2","4","dd",FALSE,"+m7",7,74
15,"4cc#/",4,"M4/4","D:",2,"v1+","4","cc#",TRUE,"-m2",2,73
16,"4.b/",4,"M4/4","D:",2,"v7","4.","b",TRUE,"-M2",2,71
17,"8an",4,"M4/4","D:",2,"v6","8","a",TRUE,"-M2",2,69
18,"4.a",5,"M4/4","D:",2,"6","4.","a",FALSE,"P1",1,69
19,"8g#",5,"M4/4","D:",2,"v5+","8","g#",TRUE,"-m2",2,68
20,"4g#}",5,"M4/4","D:",2,"5+","4","g#",FALSE,"P1",1,68
21,"{4b/",5,"M4/4","D:",3,"^7","4","b",FALSE,"+m3",3,71
22,"4ee/",6,"M4/4","D:",3,"^3","4","ee",FALSE,"+P4",4,76
23,"4dd/",6,"M4/4","D:",3,"v2","4","dd",TRUE,"-M2",2,74
24,"4cc#/",6,"M4/4","D:",3,"v1+","4","cc#",TRUE,"-m2",2,73
25,"8r",6,"M4/4","D:",3,NA,"8",NA,FALSE,NA,NA,NA
26,"8b/",6,"M4/4","D:",3,"v7","8","b",FALSE,"[b]",NA,71
27,"4.b/;",7,"M4/4","D:",3,"7","4.","b",FALSE,"P1",1,71
28,"8a",7,"M4/4","D:",3,"v6","8","a",TRUE,"-M2",2,69
29,"4a;}",7,"M4/4","D:",3,"6","4","a",FALSE,"P1",1,69
30,"{4a",7,"M4/4","D:",4,"6","4","a",FALSE,"P1",1,69
31,"4.e",8,"M4/4","D:",4,"v3","4.","e",TRUE,"-P4",4,64
32,"8g",8,"M4/4","D:",4,"^5","8","g",FALSE,"+m3",3,67
33,"4f#",8,"M4/4","D:",4,"v4+","4","f#",TRUE,"-m2",2,66
34,"4a",8,"M4/4","D:",4,"^6","4","a",FALSE,"+m3",3,69
35,"2.e",9,"M4/4","D:",4,"v3","2.","e",TRUE,"-P4",4,64
36,"4g",9,"M4/4","D:",4,"^5","4","g",FALSE,"+m3",3,67
37,"2.f#;}",10,"M4/4","D:",4,"v4+","2.","f#",TRUE,"-m2",2,66
