"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4b",0,"M6/4","e:",1,"^7","4","b",FALSE,"[b]",NA,71
2,"2e",1,"M6/4","e:",1,"v3","2","e",TRUE,"-P5",5,64
3,"4e",1,"M6/4","e:",1,"3","4","e",FALSE,"P1",1,64
4,"2b",1,"M6/4","e:",1,"^7","2","b",FALSE,"+P5",5,71
5,"4b",1,"M6/4","e:",1,"7","4","b",FALSE,"P1",1,71
6,"2a",2,"M6/4","e:",1,"v6","2","a",TRUE,"-M2",2,69
7,"4g",2,"M6/4","e:",1,"v5","4","g",TRUE,"-M2",2,67
8,"2g}",2,"M6/4","e:",1,"5","2","g",FALSE,"P1",1,67
9,"{4g",2,"M6/4","e:",2,"5","4","g",FALSE,"P1",1,67
10,"(4f#",3,"M6/4","e:",2,"v4+","4","f#",TRUE,"-m2",2,66
11,"4d#)",3,"M6/4","e:",2,"v2+","4","d#",TRUE,"-m3",3,63
12,"4B",3,"M6/4","e:",2,"v7","4","B",TRUE,"-M3",3,59
13,"(4c",3,"M6/4","e:",2,"^1","4","c",FALSE,"+m2",2,60
14,"4B)",3,"M6/4","e:",2,"v7","4","B",TRUE,"-m2",2,59
15,"4d#",3,"M6/4","e:",2,"^2+","4","d#",FALSE,"+M3",3,63
16,"2e",4,"M6/4","e:",2,"^3","2","e",FALSE,"+m2",2,64
17,"4r",4,"M6/4","e:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"4r",4,"M6/4","e:",2,NA,"4",NA,FALSE,NA,NA,NA
19,"4r}",4,"M6/4","e:",2,NA,"4",NA,FALSE,NA,NA,NA
20,"{4g",4,"M6/4","e:",3,"^5","4","g",FALSE,"[g]",NA,67
21,"(4dd",5,"M6/4","e:",3,"^2","4","dd",FALSE,"+P5",5,74
22,"4b)",5,"M6/4","e:",3,"v7","4","b",TRUE,"-m3",3,71
23,"4g",5,"M6/4","e:",3,"v5","4","g",TRUE,"-M3",3,67
24,"(4dd",5,"M6/4","e:",3,"^2","4","dd",FALSE,"+P5",5,74
25,"4b)",5,"M6/4","e:",3,"v7","4","b",TRUE,"-m3",3,71
26,"4g",5,"M6/4","e:",3,"v5","4","g",TRUE,"-M3",3,67
27,"2cc",6,"M6/4","e:",3,"^1","2","cc",FALSE,"+P4",4,72
28,"4a",6,"M6/4","e:",3,"v6","4","a",TRUE,"-m3",3,69
29,"2f#}",6,"M6/4","e:",3,"v4+","2","f#",TRUE,"-m3",3,66
30,"{4d",6,"M6/4","e:",4,"v2","4","d",TRUE,"-M3",3,62
31,"2g",7,"M6/4","e:",4,"^5","2","g",FALSE,"+P4",4,67
32,"4b",7,"M6/4","e:",4,"^7","4","b",FALSE,"+M3",3,71
33,"2a",7,"M6/4","e:",4,"v6","2","a",TRUE,"-M2",2,69
34,"4dd",7,"M6/4","e:",4,"^2","4","dd",FALSE,"+P4",4,74
35,"2g",8,"M6/4","e:",4,"v5","2","g",TRUE,"-P5",5,67
36,"4r",8,"M6/4","e:",4,NA,"4",NA,FALSE,NA,NA,NA
37,"4r",8,"M6/4","e:",4,NA,"4",NA,FALSE,NA,NA,NA
38,"4r}",8,"M6/4","e:",4,NA,"4",NA,FALSE,NA,NA,NA
39,"{4b",8,"M6/4","e:",5,"^7","4","b",FALSE,"[b]",NA,71
