"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8g",0,"M6/8","C:",1,"^5","8","g",FALSE,"[g]",NA,67
2,"4g",1,"M6/8","C:",1,"5","4","g",FALSE,"P1",1,67
3,"8cc/",1,"M6/8","C:",1,"^1","8","cc",FALSE,"+P4",4,72
4,"4cc/",1,"M6/8","C:",1,"1","4","cc",FALSE,"P1",1,72
5,"8ee/",1,"M6/8","C:",1,"^3","8","ee",FALSE,"+M3",3,76
6,"4.ee/",2,"M6/8","C:",1,"3","4.","ee",FALSE,"P1",1,76
7,"8cc/",2,"M6/8","C:",1,"v1","8","cc",TRUE,"-M3",3,72
8,"8r}",2,"M6/8","C:",1,NA,"8",NA,FALSE,NA,NA,NA
9,"{8ee",2,"M6/8","C:",2,"^3","8","ee",FALSE,"[ee]",NA,76
10,"4dd",3,"M6/8","C:",2,"v2","4","dd",TRUE,"-M2",2,74
11,"8cc/",3,"M6/8","C:",2,"v1","8","cc",TRUE,"-M2",2,72
12,"4b/",3,"M6/8","C:",2,"v7","4","b",TRUE,"-m2",2,71
13,"8a",3,"M6/8","C:",2,"v6","8","a",TRUE,"-M2",2,69
14,"4.g",4,"M6/8","C:",2,"v5","4.","g",TRUE,"-M2",2,67
15,"4r}",4,"M6/8","C:",2,NA,"4",NA,FALSE,NA,NA,NA
16,"{8g",4,"M6/8","C:",3,"5","8","g",FALSE,"[g]",NA,67
17,"4b/",5,"M6/8","C:",3,"^7","4","b",FALSE,"+M3",3,71
18,"8cc/",5,"M6/8","C:",3,"^1","8","cc",FALSE,"+m2",2,72
19,"4dd/",5,"M6/8","C:",3,"^2","4","dd",FALSE,"+M2",2,74
20,"8ee/",5,"M6/8","C:",3,"^3","8","ee",FALSE,"+M2",2,76
21,"4.ff",6,"M6/8","C:",3,"^4","4.","ff",FALSE,"+m2",2,77
22,"8dd",6,"M6/8","C:",3,"v2","8","dd",TRUE,"-m3",3,74
23,"8r}",6,"M6/8","C:",3,NA,"8",NA,FALSE,NA,NA,NA
24,"{8ff",6,"M6/8","C:",4,"^4","8","ff",FALSE,"[ff]",NA,77
25,"4ee",7,"M6/8","C:",4,"v3","4","ee",TRUE,"-m2",2,76
26,"8dd",7,"M6/8","C:",4,"v2","8","dd",TRUE,"-M2",2,74
27,"4cc/",7,"M6/8","C:",4,"v1","4","cc",TRUE,"-M2",2,72
28,"8b/",7,"M6/8","C:",4,"v7","8","b",TRUE,"-m2",2,71
29,"4.cc/",8,"M6/8","C:",4,"^1","4.","cc",FALSE,"+m2",2,72
30,"4r}",8,"M6/8","C:",4,NA,"4",NA,FALSE,NA,NA,NA
