"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8d",0,"M6/8","G:",1,"^2","8","d",FALSE,"[d]",NA,62
2,"8b/",1,"M6/8","G:",1,"^7","8","b",FALSE,"+M6",6,71
3,"8b/",1,"M6/8","G:",1,"7","8","b",FALSE,"P1",1,71
4,"8b/",1,"M6/8","G:",1,"7","8","b",FALSE,"P1",1,71
5,"8a",1,"M6/8","G:",1,"v6","8","a",TRUE,"-M2",2,69
6,"8a",1,"M6/8","G:",1,"6","8","a",FALSE,"P1",1,69
7,"8a",1,"M6/8","G:",1,"6","8","a",FALSE,"P1",1,69
8,"4.cc/}",2,"M6/8","G:",1,"^1","4.","cc",FALSE,"+m3",3,72
9,"{4.b/",2,"M6/8","G:",2,"v7","4.","b",TRUE,"-m2",2,71
10,"8a",3,"M6/8","G:",2,"v6","8","a",TRUE,"-M2",2,69
11,"8a",3,"M6/8","G:",2,"6","8","a",FALSE,"P1",1,69
12,"8b/",3,"M6/8","G:",2,"^7","8","b",FALSE,"+M2",2,71
13,"8cc/",3,"M6/8","G:",2,"^1","8","cc",FALSE,"+m2",2,72
14,"8a",3,"M6/8","G:",2,"v6","8","a",TRUE,"-m3",3,69
15,"8f#",3,"M6/8","G:",2,"v4+","8","f#",TRUE,"-m3",3,66
16,"4.g",4,"M6/8","G:",2,"^5","4.","g",FALSE,"+m2",2,67
17,"4r}",4,"M6/8","G:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"{16f#L",4,"M6/8","G:",3,"v4+","16","f#",FALSE,"[f#]",NA,66
19,"16gJ",4,"M6/8","G:",3,"^5","16","g",FALSE,"+m2",2,67
20,"8a",5,"M6/8","G:",3,"^6","8","a",FALSE,"+M2",2,69
21,"8a",5,"M6/8","G:",3,"6","8","a",FALSE,"P1",1,69
22,"8a",5,"M6/8","G:",3,"6","8","a",FALSE,"P1",1,69
23,"8b/",5,"M6/8","G:",3,"^7","8","b",FALSE,"+M2",2,71
24,"8a}",5,"M6/8","G:",3,"v6","8","a",TRUE,"-M2",2,69
25,"{16f#L",5,"M6/8","G:",4,"v4+","16","f#",TRUE,"-m3",3,66
26,"16gJ",5,"M6/8","G:",4,"^5","16","g",FALSE,"+m2",2,67
27,"8a",6,"M6/8","G:",4,"^6","8","a",FALSE,"+M2",2,69
28,"8a",6,"M6/8","G:",4,"6","8","a",FALSE,"P1",1,69
29,"8a",6,"M6/8","G:",4,"6","8","a",FALSE,"P1",1,69
30,"8b/",6,"M6/8","G:",4,"^7","8","b",FALSE,"+M2",2,71
31,"8a}",6,"M6/8","G:",4,"v6","8","a",TRUE,"-M2",2,69
32,"{8b/",6,"M6/8","G:",5,"^7","8","b",FALSE,"+M2",2,71
33,"4.b/",7,"M6/8","G:",5,"7","4.","b",FALSE,"P1",1,71
34,"4g",7,"M6/8","G:",5,"v5","4","g",TRUE,"-M3",3,67
35,"8b/",7,"M6/8","G:",5,"^7","8","b",FALSE,"+M3",3,71
36,"8dd/",8,"M6/8","G:",5,"^2","8","dd",FALSE,"+m3",3,74
37,"8b/",8,"M6/8","G:",5,"v7","8","b",TRUE,"-m3",3,71
38,"8g",8,"M6/8","G:",5,"v5","8","g",TRUE,"-M3",3,67
39,"4d}",8,"M6/8","G:",5,"v2","4","d",TRUE,"-P4",4,62
40,"{8dd",8,"M6/8","G:",6,"^2","8","dd",FALSE,"+P8",8,74
41,"4b/",9,"M6/8","G:",6,"v7","4","b",TRUE,"-m3",3,71
42,"8dd",9,"M6/8","G:",6,"^2","8","dd",FALSE,"+m3",3,74
43,"4b/",9,"M6/8","G:",6,"v7","4","b",TRUE,"-m3",3,71
44,"8dd",9,"M6/8","G:",6,"^2","8","dd",FALSE,"+m3",3,74
45,"4b/",10,"M6/8","G:",6,"v7","4","b",TRUE,"-m3",3,71
46,"8r",10,"M6/8","G:",6,NA,"8",NA,FALSE,NA,NA,NA
47,"4r}",10,"M6/8","G:",6,NA,"4",NA,FALSE,NA,NA,NA
