"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4g",1,"M2/4","G:",1,"^5","4","g",FALSE,"[g]",NA,67
2,"4b/",1,"M2/4","G:",1,"^7","4","b",FALSE,"+M3",3,71
3,"4dd",2,"M2/4","G:",1,"^2","4","dd",FALSE,"+m3",3,74
4,"4r}",2,"M2/4","G:",1,NA,"4",NA,FALSE,NA,NA,NA
5,"{8dd",3,"M2/4","G:",2,"2","8","dd",FALSE,"[dd]",NA,74
6,"8cc",3,"M2/4","G:",2,"v1","8","cc",TRUE,"-M2",2,72
7,"8b",3,"M2/4","G:",2,"v7","8","b",TRUE,"-m2",2,71
8,"8a",3,"M2/4","G:",2,"v6","8","a",TRUE,"-M2",2,69
9,"4g",4,"M2/4","G:",2,"v5","4","g",TRUE,"-M2",2,67
10,"4r}",4,"M2/4","G:",2,NA,"4",NA,FALSE,NA,NA,NA
11,"{8a",5,"M2/4","G:",3,"^6","8","a",FALSE,"[a]",NA,69
12,"8a",5,"M2/4","G:",3,"6","8","a",FALSE,"P1",1,69
13,"8f#",5,"M2/4","G:",3,"v4+","8","f#",TRUE,"-m3",3,66
14,"8d",5,"M2/4","G:",3,"v2","8","d",TRUE,"-M3",3,62
15,"8dd",6,"M2/4","G:",3,"^2","8","dd",FALSE,"+P8",8,74
16,"8dd",6,"M2/4","G:",3,"2","8","dd",FALSE,"P1",1,74
17,"8b",6,"M2/4","G:",3,"v7","8","b",TRUE,"-m3",3,71
18,"8g}",6,"M2/4","G:",3,"v5","8","g",TRUE,"-M3",3,67
19,"{8a",7,"M2/4","G:",4,"^6","8","a",FALSE,"+M2",2,69
20,"8a",7,"M2/4","G:",4,"6","8","a",FALSE,"P1",1,69
21,"8f#",7,"M2/4","G:",4,"v4+","8","f#",TRUE,"-m3",3,66
22,"8d",7,"M2/4","G:",4,"v2","8","d",TRUE,"-M3",3,62
23,"8dd",8,"M2/4","G:",4,"^2","8","dd",FALSE,"+P8",8,74
24,"8dd",8,"M2/4","G:",4,"2","8","dd",FALSE,"P1",1,74
25,"8b",8,"M2/4","G:",4,"v7","8","b",TRUE,"-m3",3,71
26,"8g}",8,"M2/4","G:",4,"v5","8","g",TRUE,"-M3",3,67
27,"{8g",9,"M2/4","G:",5,"5","8","g",FALSE,"P1",1,67
28,"8a",9,"M2/4","G:",5,"^6","8","a",FALSE,"+M2",2,69
29,"8b",9,"M2/4","G:",5,"^7","8","b",FALSE,"+M2",2,71
30,"8cc",9,"M2/4","G:",5,"^1","8","cc",FALSE,"+m2",2,72
31,"4dd",10,"M2/4","G:",5,"^2","4","dd",FALSE,"+M2",2,74
32,"4r}",10,"M2/4","G:",5,NA,"4",NA,FALSE,NA,NA,NA
33,"{8dd",11,"M2/4","G:",6,"2","8","dd",FALSE,"[dd]",NA,74
34,"8cc",11,"M2/4","G:",6,"v1","8","cc",TRUE,"-M2",2,72
35,"8b/",11,"M2/4","G:",6,"v7","8","b",TRUE,"-m2",2,71
36,"8a",11,"M2/4","G:",6,"v6","8","a",TRUE,"-M2",2,69
37,"4g",12,"M2/4","G:",6,"v5","4","g",TRUE,"-M2",2,67
38,"4r}",12,"M2/4","G:",6,NA,"4",NA,FALSE,NA,NA,NA
