"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"8r",0,"M2/4","a:",0,NA,"8",NA,FALSE,NA,NA,NA
2,"{8e",0,"M2/4","a:",1,"^3","8","e",FALSE,"[e]",NA,64
3,"8.cc",1,"M2/4","a:",1,"^1","8.","cc",FALSE,"+m6",6,72
4,"16cc",1,"M2/4","a:",1,"1","16","cc",FALSE,"P1",1,72
5,"8b",1,"M2/4","a:",1,"v7","8","b",TRUE,"-m2",2,71
6,"8f",1,"M2/4","a:",1,"v4","8","f",TRUE,"-A4",4,65
7,"8a",2,"M2/4","a:",1,"^6","8","a",FALSE,"+M3",3,69
8,"8g#",2,"M2/4","a:",1,"v5+","8","g#",TRUE,"-m2",2,68
9,"8r}",2,"M2/4","a:",1,NA,"8",NA,FALSE,NA,NA,NA
10,"{8b",2,"M2/4","a:",2,"^7","8","b",FALSE,"[b]",NA,71
11,"8cc",3,"M2/4","a:",2,"^1","8","cc",FALSE,"+m2",2,72
12,"8a",3,"M2/4","a:",2,"v6","8","a",TRUE,"-m3",3,69
13,"8.b/",3,"M2/4","a:",2,"^7","8.","b",FALSE,"+M2",2,71
14,"16b/",3,"M2/4","a:",2,"7","16","b",FALSE,"P1",1,71
15,"8a",4,"M2/4","a:",2,"v6","8","a",TRUE,"-M2",2,69
16,"8r",4,"M2/4","a:",2,NA,"8",NA,FALSE,NA,NA,NA
17,"8r}",4,"M2/4","a:",2,NA,"8",NA,FALSE,NA,NA,NA
18,"{8ee",4,"M2/4","a:",3,"^3","8","ee",FALSE,"[ee]",NA,76
19,"8.ff",5,"M2/4","a:",3,"^4","8.","ff",FALSE,"+m2",2,77
20,"16dd",5,"M2/4","a:",3,"v2","16","dd",TRUE,"-m3",3,74
21,"8cc",5,"M2/4","a:",3,"v1","8","cc",TRUE,"-M2",2,72
22,"8b",5,"M2/4","a:",3,"v7","8","b",TRUE,"-m2",2,71
23,"8ee",6,"M2/4","a:",3,"^3","8","ee",FALSE,"+P4",4,76
24,"8a",6,"M2/4","a:",3,"v6","8","a",TRUE,"-P5",5,69
25,"8r}",6,"M2/4","a:",3,NA,"8",NA,FALSE,NA,NA,NA
26,"{8dd",6,"M2/4","a:",4,"^2","8","dd",FALSE,"[dd]",NA,74
27,"8g#",7,"M2/4","a:",4,"v5+","8","g#",TRUE,"-d5",5,68
28,"8a",7,"M2/4","a:",4,"^6","8","a",FALSE,"+m2",2,69
29,"8.b",7,"M2/4","a:",4,"^7","8.","b",FALSE,"+M2",2,71
30,"16b",7,"M2/4","a:",4,"7","16","b",FALSE,"P1",1,71
31,"4a}",8,"M2/4","a:",4,"v6","4","a",TRUE,"-M2",2,69
