"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8g",0,"M2/4","C:",1,"^5","8","g",FALSE,"[g]",NA,67
2,"8cc",1,"M2/4","C:",1,"^1","8","cc",FALSE,"+P4",4,72
3,"8cc",1,"M2/4","C:",1,"1","8","cc",FALSE,"P1",1,72
4,"8g",1,"M2/4","C:",1,"v5","8","g",TRUE,"-P4",4,67
5,"8g",1,"M2/4","C:",1,"5","8","g",FALSE,"P1",1,67
6,"8a",2,"M2/4","C:",1,"^6","8","a",FALSE,"+M2",2,69
7,"8a",2,"M2/4","C:",1,"6","8","a",FALSE,"P1",1,69
8,"8r}",2,"M2/4","C:",1,NA,"8",NA,FALSE,NA,NA,NA
9,"{8e",2,"M2/4","C:",2,"v3","8","e",FALSE,"[e]",NA,64
10,"8.f",3,"M2/4","C:",2,"^4","8.","f",FALSE,"+m2",2,65
11,"16d",3,"M2/4","C:",2,"v2","16","d",TRUE,"-m3",3,62
12,"8g",3,"M2/4","C:",2,"^5","8","g",FALSE,"+P4",4,67
13,"8g",3,"M2/4","C:",2,"5","8","g",FALSE,"P1",1,67
14,"4c",4,"M2/4","C:",2,"v1","4","c",TRUE,"-P5",5,60
15,"8r}",4,"M2/4","C:",2,NA,"8",NA,FALSE,NA,NA,NA
16,"{8cc",4,"M2/4","C:",3,"^1","8","cc",FALSE,"[cc]",NA,72
17,"4cc",5,"M2/4","C:",3,"1","4","cc",FALSE,"P1",1,72
18,"8c",5,"M2/4","C:",3,"v1","8","c",TRUE,"-P8",8,60
19,"8cc",5,"M2/4","C:",3,"^1","8","cc",FALSE,"+P8",8,72
20,"4cc",6,"M2/4","C:",3,"1","4","cc",FALSE,"P1",1,72
21,"8c}",6,"M2/4","C:",3,"v1","8","c",TRUE,"-P8",8,60
22,"{8e",6,"M2/4","C:",4,"^3","8","e",FALSE,"+M3",3,64
23,"8.f",7,"M2/4","C:",4,"^4","8.","f",FALSE,"+m2",2,65
24,"16d",7,"M2/4","C:",4,"v2","16","d",TRUE,"-m3",3,62
25,"8g",7,"M2/4","C:",4,"^5","8","g",FALSE,"+P4",4,67
26,"8g",7,"M2/4","C:",4,"5","8","g",FALSE,"P1",1,67
27,"4c",8,"M2/4","C:",4,"v1","4","c",TRUE,"-P5",5,60
28,"8r}",8,"M2/4","C:",4,NA,"8",NA,FALSE,NA,NA,NA
29,"{8cc",8,"M2/4","C:",5,"^1","8","cc",FALSE,"[cc]",NA,72
30,"8cc",9,"M2/4","C:",5,"1","8","cc",FALSE,"P1",1,72
31,"8ee",9,"M2/4","C:",5,"^3","8","ee",FALSE,"+M3",3,76
32,"8ee",9,"M2/4","C:",5,"3","8","ee",FALSE,"P1",1,76
33,"8dd",9,"M2/4","C:",5,"v2","8","dd",TRUE,"-M2",2,74
34,"8dd",10,"M2/4","C:",5,"2","8","dd",FALSE,"P1",1,74
35,"8cc",10,"M2/4","C:",5,"v1","8","cc",TRUE,"-M2",2,72
36,"8r}",10,"M2/4","C:",5,NA,"8",NA,FALSE,NA,NA,NA
37,"{8cc",10,"M2/4","C:",6,"1","8","cc",FALSE,"[cc]",NA,72
38,"8dd",11,"M2/4","C:",6,"^2","8","dd",FALSE,"+M2",2,74
39,"8dd",11,"M2/4","C:",6,"2","8","dd",FALSE,"P1",1,74
40,"8b",11,"M2/4","C:",6,"v7","8","b",TRUE,"-m3",3,71
41,"8b",11,"M2/4","C:",6,"7","8","b",FALSE,"P1",1,71
42,"(4cc}",12,"M2/4","C:",6,"^1","4","cc",FALSE,"+m2",2,72
43,"{4ee",12,"M2/4","C:",7,"^3","4","ee",FALSE,"+M3",3,76
44,"4cc",13,"M2/4","C:",7,"v1","4","cc",TRUE,"-M3",3,72
45,"4ee",13,"M2/4","C:",7,"^3","4","ee",FALSE,"+M3",3,76
46,"4cc",14,"M2/4","C:",7,"v1","4","cc",TRUE,"-M3",3,72
47,"16ee)",14,"M2/4","C:",7,"^3","16","ee",FALSE,"+M3",3,76
48,"16r}",14,"M2/4","C:",7,NA,"16",NA,FALSE,NA,NA,NA
49,"{8cc",14,"M2/4","C:",8,"v1","8","cc",FALSE,"[cc]",NA,72
50,"8dd",15,"M2/4","C:",8,"^2","8","dd",FALSE,"+M2",2,74
51,"8dd",15,"M2/4","C:",8,"2","8","dd",FALSE,"P1",1,74
52,"8b",15,"M2/4","C:",8,"v7","8","b",TRUE,"-m3",3,71
53,"8b",15,"M2/4","C:",8,"7","8","b",FALSE,"P1",1,71
54,"4cc",16,"M2/4","C:",8,"^1","4","cc",FALSE,"+m2",2,72
55,"8r}",16,"M2/4","C:",8,NA,"8",NA,FALSE,NA,NA,NA
56,"{8ee",16,"M2/4","C:",9,"^3","8","ee",FALSE,"[ee]",NA,76
57,"8ee",17,"M2/4","C:",9,"3","8","ee",FALSE,"P1",1,76
58,"8gg",17,"M2/4","C:",9,"^5","8","gg",FALSE,"+m3",3,79
59,"8gg",17,"M2/4","C:",9,"5","8","gg",FALSE,"P1",1,79
60,"8ff",17,"M2/4","C:",9,"v4","8","ff",TRUE,"-M2",2,77
61,"8ff",18,"M2/4","C:",9,"4","8","ff",FALSE,"P1",1,77
62,"8ee",18,"M2/4","C:",9,"v3","8","ee",TRUE,"-m2",2,76
63,"8r}",18,"M2/4","C:",9,NA,"8",NA,FALSE,NA,NA,NA
64,"{8gg",18,"M2/4","C:",10,"^5","8","gg",FALSE,"[gg]",NA,79
65,"8ff",19,"M2/4","C:",10,"v4","8","ff",TRUE,"-M2",2,77
66,"8ff",19,"M2/4","C:",10,"4","8","ff",FALSE,"P1",1,77
67,"8dd",19,"M2/4","C:",10,"v2","8","dd",TRUE,"-m3",3,74
68,"8dd",19,"M2/4","C:",10,"2","8","dd",FALSE,"P1",1,74
69,"(4ee}",20,"M2/4","C:",10,"^3","4","ee",FALSE,"+M2",2,76
70,"{4gg",20,"M2/4","C:",11,"^5","4","gg",FALSE,"+m3",3,79
71,"4ee",21,"M2/4","C:",11,"v3","4","ee",TRUE,"-m3",3,76
72,"4gg",21,"M2/4","C:",11,"^5","4","gg",FALSE,"+m3",3,79
73,"4ee",22,"M2/4","C:",11,"v3","4","ee",TRUE,"-m3",3,76
74,"16gg)",22,"M2/4","C:",11,"^5","16","gg",FALSE,"+m3",3,79
75,"16r}",22,"M2/4","C:",11,NA,"16",NA,FALSE,NA,NA,NA
76,"{8gg",22,"M2/4","C:",12,"5","8","gg",FALSE,"[gg]",NA,79
77,"8ff",23,"M2/4","C:",12,"v4","8","ff",TRUE,"-M2",2,77
78,"8ff",23,"M2/4","C:",12,"4","8","ff",FALSE,"P1",1,77
79,"8dd",23,"M2/4","C:",12,"v2","8","dd",TRUE,"-m3",3,74
80,"8dd",23,"M2/4","C:",12,"2","8","dd",FALSE,"P1",1,74
81,"4ee",24,"M2/4","C:",12,"^3","4","ee",FALSE,"+M2",2,76
82,"8r}",24,"M2/4","C:",12,NA,"8",NA,FALSE,NA,NA,NA
