"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4a-",0,"M4/4","A-:",1,"^6-","4","a-",TRUE,"[a-]",NA,68
2,"4cc",1,"M4/4","A-:",1,"^1","4","cc",FALSE,"+M3",3,72
3,"4b-",1,"M4/4","A-:",1,"v7-","4","b-",TRUE,"-M2",2,70
4,"4a-",1,"M4/4","A-:",1,"v6-","4","a-",TRUE,"-M2",2,68
5,"4e-",1,"M4/4","A-:",1,"v3-","4","e-",TRUE,"-P4",4,63
6,"4f",2,"M4/4","A-:",1,"^4","4","f",FALSE,"+M2",2,65
7,"4g",2,"M4/4","A-:",1,"^5","4","g",FALSE,"+M2",2,67
8,"4a-}",2,"M4/4","A-:",1,"^6-","4","a-",FALSE,"+m2",2,68
9,"{4cc",2,"M4/4","A-:",2,"^1","4","cc",FALSE,"+M3",3,72
10,"4b-/",3,"M4/4","A-:",2,"v7-","4","b-",TRUE,"-M2",2,70
11,"4g",3,"M4/4","A-:",2,"v5","4","g",TRUE,"-m3",3,67
12,"4a-",3,"M4/4","A-:",2,"^6-","4","a-",FALSE,"+m2",2,68
13,"4f",3,"M4/4","A-:",2,"v4","4","f",TRUE,"-m3",3,65
14,"2e-",4,"M4/4","A-:",2,"v3-","2","e-",TRUE,"-M2",2,63
15,"4r}",4,"M4/4","A-:",2,NA,"4",NA,FALSE,NA,NA,NA
16,"{4cc",4,"M4/4","A-:",3,"^1","4","cc",FALSE,"[cc]",NA,72
17,"4b-/",5,"M4/4","A-:",3,"v7-","4","b-",TRUE,"-M2",2,70
18,"4a-",5,"M4/4","A-:",3,"v6-","4","a-",TRUE,"-M2",2,68
19,"4g",5,"M4/4","A-:",3,"v5","4","g",TRUE,"-m2",2,67
20,"4f",5,"M4/4","A-:",3,"v4","4","f",TRUE,"-M2",2,65
21,"4.e-",6,"M4/4","A-:",3,"v3-","4.","e-",TRUE,"-M2",2,63
22,"8d-",6,"M4/4","A-:",3,"v2-","8","d-",TRUE,"-M2",2,61
23,"4c}",6,"M4/4","A-:",3,"v1","4","c",TRUE,"-m2",2,60
24,"{4a-",6,"M4/4","A-:",4,"^6-","4","a-",FALSE,"+m6",6,68
25,"4.f",7,"M4/4","A-:",4,"v4","4.","f",TRUE,"-m3",3,65
26,"8b-/",7,"M4/4","A-:",4,"^7-","8","b-",FALSE,"+P4",4,70
27,"4a-",7,"M4/4","A-:",4,"v6-","4","a-",TRUE,"-M2",2,68
28,"4g",7,"M4/4","A-:",4,"v5","4","g",TRUE,"-m2",2,67
29,"2a-",8,"M4/4","A-:",4,"^6-","2","a-",FALSE,"+m2",2,68
30,"4r}",8,"M4/4","A-:",4,NA,"4",NA,FALSE,NA,NA,NA
