"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{16d",0,"M3/8","G:",1,"^2","16","d",FALSE,"[d]",NA,62
2,"16d",0,"M3/8","G:",1,"2","16","d",FALSE,"P1",1,62
3,"8.g",1,"M3/8","G:",1,"^5","8.","g",FALSE,"+P4",4,67
4,"16f#",1,"M3/8","G:",1,"v4+","16","f#",TRUE,"-m2",2,66
5,"8g",1,"M3/8","G:",1,"^5","8","g",FALSE,"+m2",2,67
6,"8a",2,"M3/8","G:",1,"^6","8","a",FALSE,"+M2",2,69
7,"8ee",2,"M3/8","G:",1,"^3","8","ee",FALSE,"+P5",5,76
8,"16dd",2,"M3/8","G:",1,"v2","16","dd",TRUE,"-M2",2,74
9,"16dd",2,"M3/8","G:",1,"2","16","dd",FALSE,"P1",1,74
10,"8cc",3,"M3/8","G:",1,"v1","8","cc",TRUE,"-M2",2,72
11,"8d",3,"M3/8","G:",1,"v2","8","d",TRUE,"-m7",7,62
12,"8f#",3,"M3/8","G:",1,"^4+","8","f#",FALSE,"+M3",3,66
13,"8g}",4,"M3/8","G:",1,"^5","8","g",FALSE,"+m2",2,67
14,"{8ee",4,"M3/8","G:",2,"^3","8","ee",FALSE,"+M6",6,76
15,"8dd",4,"M3/8","G:",2,"v2","8","dd",TRUE,"-M2",2,74
16,"8cc",5,"M3/8","G:",2,"v1","8","cc",TRUE,"-M2",2,72
17,"8f#",5,"M3/8","G:",2,"v4+","8","f#",TRUE,"-d5",5,66
18,"8a",5,"M3/8","G:",2,"^6","8","a",FALSE,"+m3",3,69
19,"8b",6,"M3/8","G:",2,"^7","8","b",FALSE,"+M2",2,71
20,"8ee",6,"M3/8","G:",2,"^3","8","ee",FALSE,"+P4",4,76
21,"8dd",6,"M3/8","G:",2,"v2","8","dd",TRUE,"-M2",2,74
22,"8cc",7,"M3/8","G:",2,"v1","8","cc",TRUE,"-M2",2,72
23,"8d",7,"M3/8","G:",2,"v2","8","d",TRUE,"-m7",7,62
24,"8d",7,"M3/8","G:",2,"2","8","d",FALSE,"P1",1,62
25,"8g",8,"M3/8","G:",2,"^5","8","g",FALSE,"+P4",4,67
26,"8r}",8,"M3/8","G:",2,NA,"8",NA,FALSE,NA,NA,NA
