"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8d",0,"M3/4","G:",1,"^2","8","d",FALSE,"[d]",NA,62
2,"8.d",1,"M3/4","G:",1,"2","8.","d",FALSE,"P1",1,62
3,"16g",1,"M3/4","G:",1,"^5","16","g",FALSE,"+P4",4,67
4,"4.g",1,"M3/4","G:",1,"5","4.","g",FALSE,"P1",1,67
5,"8a",1,"M3/4","G:",1,"^6","8","a",FALSE,"+M2",2,69
6,"8.gL",2,"M3/4","G:",1,"v5","8.","g",TRUE,"-M2",2,67
7,"16f#J",2,"M3/4","G:",1,"v4+","16","f#",TRUE,"-m2",2,66
8,"4f#",2,"M3/4","G:",1,"4+","4","f#",FALSE,"P1",1,66
9,"8r}",2,"M3/4","G:",1,NA,"8",NA,FALSE,NA,NA,NA
10,"{8d",2,"M3/4","G:",2,"v2","8","d",FALSE,"[d]",NA,62
11,"8f#",3,"M3/4","G:",2,"^4+","8","f#",FALSE,"+M3",3,66
12,"8a",3,"M3/4","G:",2,"^6","8","a",FALSE,"+m3",3,69
13,"4.dd",3,"M3/4","G:",2,"^2","4.","dd",FALSE,"+P4",4,74
14,"8f#",3,"M3/4","G:",2,"v4+","8","f#",TRUE,"-m6",6,66
15,"8.aL",4,"M3/4","G:",2,"^6","8.","a",FALSE,"+m3",3,69
16,"16gJ",4,"M3/4","G:",2,"v5","16","g",TRUE,"-M2",2,67
17,"4g",4,"M3/4","G:",2,"5","4","g",FALSE,"P1",1,67
18,"8r}",4,"M3/4","G:",2,NA,"8",NA,FALSE,NA,NA,NA
19,"{8d",4,"M3/4","G:",3,"v2","8","d",FALSE,"[d]",NA,62
20,"8g",5,"M3/4","G:",3,"^5","8","g",FALSE,"+P4",4,67
21,"8b/",5,"M3/4","G:",3,"^7","8","b",FALSE,"+M3",3,71
22,"(4dd",5,"M3/4","G:",3,"^2","4","dd",FALSE,"+m3",3,74
23,"8b)",5,"M3/4","G:",3,"v7","8","b",TRUE,"-m3",3,71
24,"8g",5,"M3/4","G:",3,"v5","8","g",TRUE,"-M3",3,67
25,"8.f#L",6,"M3/4","G:",3,"v4+","8.","f#",TRUE,"-m2",2,66
26,"16aJ",6,"M3/4","G:",3,"^6","16","a",FALSE,"+m3",3,69
27,"4cc",6,"M3/4","G:",3,"^1","4","cc",FALSE,"+m3",3,72
28,"8r}",6,"M3/4","G:",3,NA,"8",NA,FALSE,NA,NA,NA
29,"{8b",6,"M3/4","G:",4,"v7","8","b",FALSE,"[b]",NA,71
30,"8cc",7,"M3/4","G:",4,"^1","8","cc",FALSE,"+m2",2,72
31,"8a",7,"M3/4","G:",4,"v6","8","a",TRUE,"-m3",3,69
32,"4.dd",7,"M3/4","G:",4,"^2","4.","dd",FALSE,"+P4",4,74
33,"16f#",7,"M3/4","G:",4,"v4+","16","f#",TRUE,"-m6",6,66
34,"16f#",7,"M3/4","G:",4,"4+","16","f#",FALSE,"P1",1,66
35,"8.aL",8,"M3/4","G:",4,"^6","8.","a",FALSE,"+m3",3,69
36,"16gJ",8,"M3/4","G:",4,"v5","16","g",TRUE,"-M2",2,67
37,"4g",8,"M3/4","G:",4,"5","4","g",FALSE,"P1",1,67
38,"8r}",8,"M3/4","G:",4,NA,"8",NA,FALSE,NA,NA,NA
