"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4dd",1,"M2/4","B-:",1,"^^2","4","dd",FALSE,"[dd]",NA,74
2,"8b-",1,"M2/4","B-:",1,"v7-","8","b-",TRUE,"-M3",3,70
3,"8g",1,"M2/4","B-:",1,"v5","8","g",TRUE,"-m3",3,67
4,"8f",2,"M2/4","B-:",1,"v4","8","f",TRUE,"-M2",2,65
5,"8b-",2,"M2/4","B-:",1,"^7-","8","b-",FALSE,"+P4",4,70
6,"4b-}",2,"M2/4","B-:",1,"7-","4","b-",FALSE,"P1",1,70
7,"{4cc",3,"M2/4","B-:",2,"^1","4","cc",FALSE,"+M2",2,72
8,"8b-",3,"M2/4","B-:",2,"v7-","8","b-",TRUE,"-M2",2,70
9,"8cc",3,"M2/4","B-:",2,"^1","8","cc",FALSE,"+M2",2,72
10,"8dd",4,"M2/4","B-:",2,"^2","8","dd",FALSE,"+M2",2,74
11,"8g",4,"M2/4","B-:",2,"v5","8","g",TRUE,"-P5",5,67
12,"4f}",4,"M2/4","B-:",2,"v4","4","f",TRUE,"-M2",2,65
13,"{4f",5,"M2/4","B-:",3,"4","4","f",FALSE,"P1",1,65
14,"8en",5,"M2/4","B-:",3,"v3","8","e",TRUE,"-m2",2,64
15,"8f",5,"M2/4","B-:",3,"^4","8","f",FALSE,"+m2",2,65
16,"8g",6,"M2/4","B-:",3,"^5","8","g",FALSE,"+M2",2,67
17,"8ee-X",6,"M2/4","B-:",3,"^3-","8","ee-",FALSE,"+m6",6,75
18,"4dd}",6,"M2/4","B-:",3,"v2","4","dd",TRUE,"-m2",2,74
19,"{4cc^",7,"M2/4","B-:",4,"v1","4","cc",TRUE,"-M2",2,72
20,"8dd",7,"M2/4","B-:",4,"^2","8","dd",FALSE,"+M2",2,74
21,"8cc",7,"M2/4","B-:",4,"v1","8","cc",TRUE,"-M2",2,72
22,"4f",8,"M2/4","B-:",4,"v4","4","f",TRUE,"-P5",5,65
23,"4r}",8,"M2/4","B-:",4,NA,"4",NA,FALSE,NA,NA,NA
24,"{4cc",9,"M2/4","B-:",5,"^1","4","cc",FALSE,"[cc]",NA,72
25,"8dd",9,"M2/4","B-:",5,"^2","8","dd",FALSE,"+M2",2,74
26,"8cc",9,"M2/4","B-:",5,"v1","8","cc",TRUE,"-M2",2,72
27,"8b-",10,"M2/4","B-:",5,"v7-","8","b-",TRUE,"-M2",2,70
28,"8g",10,"M2/4","B-:",5,"v5","8","g",TRUE,"-m3",3,67
29,"4f}",10,"M2/4","B-:",5,"v4","4","f",TRUE,"-M2",2,65
30,"{4dd",11,"M2/4","B-:",6,"^2","4","dd",FALSE,"+M6",6,74
31,"8ee-",11,"M2/4","B-:",6,"^3-","8","ee-",FALSE,"+m2",2,75
32,"8dd",11,"M2/4","B-:",6,"v2","8","dd",TRUE,"-m2",2,74
33,"8g",12,"M2/4","B-:",6,"v5","8","g",TRUE,"-P5",5,67
34,"8dd",12,"M2/4","B-:",6,"^2","8","dd",FALSE,"+P5",5,74
35,"4cc}",12,"M2/4","B-:",6,"v1","4","cc",TRUE,"-M2",2,72
36,"{4f",13,"M2/4","B-:",7,"v4","4","f",TRUE,"-P5",5,65
37,"8g",13,"M2/4","B-:",7,"^5","8","g",FALSE,"+M2",2,67
38,"8f",13,"M2/4","B-:",7,"v4","8","f",TRUE,"-M2",2,65
39,"8f",14,"M2/4","B-:",7,"4","8","f",FALSE,"P1",1,65
40,"8ee-",14,"M2/4","B-:",7,"^3-","8","ee-",FALSE,"+m7",7,75
41,"4dd}",14,"M2/4","B-:",7,"v2","4","dd",TRUE,"-m2",2,74
42,"{4cc",15,"M2/4","B-:",8,"v1","4","cc",TRUE,"-M2",2,72
43,"8g",15,"M2/4","B-:",8,"v5","8","g",TRUE,"-P4",4,67
44,"8a",15,"M2/4","B-:",8,"^6","8","a",FALSE,"+M2",2,69
45,"4b-",16,"M2/4","B-:",8,"^7-","4","b-",FALSE,"+m2",2,70
46,"4r}",16,"M2/4","B-:",8,NA,"4",NA,FALSE,NA,NA,NA
