"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{2dd",1,"M4/4","G:",1,"^^2","2","dd",FALSE,"[dd]",NA,74
2,"4dd",1,"M4/4","G:",1,"2","4","dd",FALSE,"P1",1,74
3,"4cc",1,"M4/4","G:",1,"v1","4","cc",TRUE,"-M2",2,72
4,"4b",2,"M4/4","G:",1,"v7","4","b",TRUE,"-m2",2,71
5,"8a",2,"M4/4","G:",1,"v6","8","a",TRUE,"-M2",2,69
6,"8g",2,"M4/4","G:",1,"v5","8","g",TRUE,"-M2",2,67
7,"4f#",2,"M4/4","G:",1,"v4+","4","f#",TRUE,"-m2",2,66
8,"4f#}",2,"M4/4","G:",1,"4+","4","f#",FALSE,"P1",1,66
9,"{4g",3,"M4/4","G:",2,"^5","4","g",FALSE,"+m2",2,67
10,"8a",3,"M4/4","G:",2,"^6","8","a",FALSE,"+M2",2,69
11,"8b/",3,"M4/4","G:",2,"^7","8","b",FALSE,"+M2",2,71
12,"4a",3,"M4/4","G:",2,"v6","4","a",TRUE,"-M2",2,69
13,"8d",3,"M4/4","G:",2,"v2","8","d",TRUE,"-P5",5,62
14,"8d",3,"M4/4","G:",2,"2","8","d",FALSE,"P1",1,62
15,"4g",4,"M4/4","G:",2,"^5","4","g",FALSE,"+P4",4,67
16,"4g",4,"M4/4","G:",2,"5","4","g",FALSE,"P1",1,67
17,"2r}",4,"M4/4","G:",2,NA,"2",NA,FALSE,NA,NA,NA
18,"{2dd",5,"M4/4","G:",3,"^2","2","dd",FALSE,"[dd]",NA,74
19,"4dd",5,"M4/4","G:",3,"2","4","dd",FALSE,"P1",1,74
20,"4cc",5,"M4/4","G:",3,"v1","4","cc",TRUE,"-M2",2,72
21,"4b",6,"M4/4","G:",3,"v7","4","b",TRUE,"-m2",2,71
22,"8a",6,"M4/4","G:",3,"v6","8","a",TRUE,"-M2",2,69
23,"8g",6,"M4/4","G:",3,"v5","8","g",TRUE,"-M2",2,67
24,"4f#",6,"M4/4","G:",3,"v4+","4","f#",TRUE,"-m2",2,66
25,"4f#}",6,"M4/4","G:",3,"4+","4","f#",FALSE,"P1",1,66
26,"{4g",7,"M4/4","G:",4,"^5","4","g",FALSE,"+m2",2,67
27,"8a",7,"M4/4","G:",4,"^6","8","a",FALSE,"+M2",2,69
28,"8b/",7,"M4/4","G:",4,"^7","8","b",FALSE,"+M2",2,71
29,"4a",7,"M4/4","G:",4,"v6","4","a",TRUE,"-M2",2,69
30,"8d",7,"M4/4","G:",4,"v2","8","d",TRUE,"-P5",5,62
31,"8d",7,"M4/4","G:",4,"2","8","d",FALSE,"P1",1,62
32,"4g",8,"M4/4","G:",4,"^5","4","g",FALSE,"+P4",4,67
33,"4g",8,"M4/4","G:",4,"5","4","g",FALSE,"P1",1,67
34,"2r}",8,"M4/4","G:",4,NA,"2",NA,FALSE,NA,NA,NA
